V,I,V_in,I_in,I_sps,V_sps
-1.2999999999999994,0,-1.300009,-5.090645e-09,0.0,3275424.0
-1.2999999999999994,0,-1.300008,-5.067053e-09,0.0,3275829.0
-1.2999999999999994,0,-1.300007,-5.096388e-09,0.0,3276343.0
-1.1999999999999993,0,-1.199989,-5.096766e-09,0.0,3050910.0
-1.1999999999999993,0,-1.199989,-5.086889e-09,0.0,3048409.0
-1.1999999999999993,0,-1.199988,-5.095389e-09,0.0,3047533.0
-1.1999999999999993,0,-1.199988,-5.080075e-09,0.0,3051722.0
-1.1999999999999993,0,-1.199989,-5.073181e-09,0.0,3050408.0
-1.1999999999999993,0,-1.199989,-5.086124e-09,0.0,3054453.0
-1.1999999999999993,0,-1.199989,-5.086811e-09,0.0,3047699.0
-1.1999999999999993,0,-1.199988,-5.079919e-09,0.0,3049296.0
-1.1999999999999993,0,-1.199988,-5.084746e-09,0.0,3048773.0
-1.1999999999999993,0,-1.199988,-5.075095e-09,0.0,3048401.0
-1.0999999999999992,0,-1.100005,-5.092097e-09,0.0,2819893.0
-1.0999999999999992,0,-1.100006,-5.082218e-09,0.0,2816752.0
-1.0999999999999992,0,-1.100006,-5.089416e-09,0.0,2819570.0
-1.0999999999999992,0,-1.100005,-5.019647e-09,0.0,2823635.0
-1.0999999999999992,0,-1.100006,-5.092325e-09,0.0,2822260.0
-1.0999999999999992,0,-1.100005,-5.00755e-09,0.0,2822192.0
-1.0999999999999992,0,-1.100007,-5.080687e-09,0.0,2815862.0
-1.0999999999999992,0,-1.100006,-5.085429e-09,0.0,2815943.0
-1.0999999999999992,0,-1.100006,-5.076773e-09,0.0,2815843.0
-1.0999999999999992,0,-1.100006,-5.078614e-09,0.0,2823088.0
-0.9999999999999992,0,-0.999994,-5.095385e-09,0.0,2545698.0
-0.9999999999999992,0,-0.9999935,-5.092554e-09,0.0,2549106.0
-0.9999999999999992,0,-0.9999946,-5.088109e-09,0.0,2549317.0
-0.9999999999999992,0,-0.9999939,-5.084817e-09,0.0,2548124.0
-0.9999999999999992,0,-0.9999937,-5.082213e-09,0.0,2547326.0
-0.9999999999999992,0,-0.9999954,-5.114912e-09,0.0,2548257.0
-0.9999999999999992,0,-0.9999948,-5.094694e-09,0.0,2547932.0
-0.9999999999999992,0,-0.9999937,-5.08497e-09,0.0,2548053.0
-0.9999999999999992,0,-0.9999945,-5.092784e-09,0.0,2548895.0
-0.9999999999999992,0,-0.9999942,-5.057863e-09,0.0,2548425.0
-0.8999999999999992,0,-0.9000049,-5.085274e-09,0.0,2273402.0
-0.8999999999999992,0,-0.9000049,-5.080602e-09,0.0,2266348.0
-0.8999999999999992,0,-0.9000053,-5.087496e-09,0.0,2268228.0
-0.8999999999999992,0,-0.9000049,-5.082903e-09,0.0,2277784.0
-0.8999999999999992,0,-0.9000052,-5.081747e-09,0.0,2275479.0
-0.8999999999999992,0,-0.9000041,-5.077926e-09,0.0,2276677.0
-0.8999999999999992,0,-0.900005,-5.074018e-09,0.0,2271595.0
-0.8999999999999992,0,-0.9000043,-5.083663e-09,0.0,2275397.0
-0.8999999999999992,0,-0.9000055,-5.091708e-09,0.0,2271352.0
-0.8999999999999992,0,-0.9000047,-5.065897e-09,0.0,2274253.0
-0.7999999999999993,0,-0.7999861,-5.091247e-09,0.0,2019733.0
-0.7999999999999993,0,-0.7999871,-5.09193e-09,0.0,2020358.0
-0.7999999999999993,0,-0.7999885,-5.095381e-09,0.0,2026891.0
