V,I,V_in,I_in,I_sps,V_sps
0,-0.00019999999999999982,-0.4337391,-0.0001999932,2013743.0,0.0
0,-0.00019999999999999982,-0.4337376,-0.0001999933,2014106.0,0.0
0,-0.00019999999999999982,-0.4337389,-0.0001999933,2019079.0,0.0
0,-0.00019999999999999982,-0.4337387,-0.0001999937,2017351.0,0.0
0,-0.00019999999999999982,-0.4337359,-0.0001999936,2024220.0,0.0
0,-9.999999999999982e-05,-0.2168729,-9.999815e-05,1178960.0,0.0
0,-9.999999999999982e-05,-0.2168728,-9.999814e-05,1171159.0,0.0
0,-9.999999999999982e-05,-0.2168735,-9.999815e-05,1186195.0,0.0
0,-9.999999999999982e-05,-0.2168741,-9.999831e-05,1184798.0,0.0
0,-9.999999999999982e-05,-0.2168726,-9.999815e-05,1179442.0,0.0
0,-9.999999999999982e-05,-0.216873,-9.999822e-05,1187232.0,0.0
0,-9.999999999999982e-05,-0.216873,-9.999822e-05,1190431.0,0.0
0,-9.999999999999982e-05,-0.2168728,-9.99982e-05,1176960.0,0.0
0,-9.999999999999982e-05,-0.216872,-9.999822e-05,1181842.0,0.0
0,-9.999999999999982e-05,-0.2168727,-9.999826e-05,1178284.0,0.0
0,1.8973538018496328e-19,-1.950364e-05,4.527545e-12,335780.0,0.0
0,1.8973538018496328e-19,-1.909295e-05,5.905939e-12,345085.0,0.0
0,1.8973538018496328e-19,-1.881914e-05,5.905929e-12,342329.0,0.0
0,1.8973538018496328e-19,-1.840848e-05,5.905944e-12,349379.0,0.0
0,1.8973538018496328e-19,-1.895611e-05,5.676199e-12,341594.0,0.0
0,1.8973538018496328e-19,-1.991437e-05,5.905923e-12,339954.0,0.0
0,1.8973538018496328e-19,-1.895612e-05,5.676194e-12,346633.0,0.0
0,1.8973538018496328e-19,-1.964051e-05,5.446468e-12,350498.0,0.0
0,1.8973538018496328e-19,-1.909295e-05,5.599625e-12,352136.0,0.0
0,1.8973538018496328e-19,-1.922986e-05,5.216738e-12,355499.0,0.0
0,0.0001000000000000002,0.2168288,9.999933e-05,-460122.0,0.0
0,0.0001000000000000002,0.2168298,9.999913e-05,-490210.0,0.0
0,0.0001000000000000002,0.2168293,9.999942e-05,-496380.0,0.0
0,0.0001000000000000002,0.2168291,9.999925e-05,-489666.0,0.0
0,0.0001000000000000002,0.2168292,9.999939e-05,-494884.0,0.0
0,0.0001000000000000002,0.216829,9.999928e-05,-490880.0,0.0
0,0.0001000000000000002,0.2168293,9.999939e-05,-494528.0,0.0
0,0.0001000000000000002,0.2168287,9.999925e-05,-491609.0,0.0
0,0.0001000000000000002,0.216828,9.99993e-05,-487470.0,0.0
0,0.0001000000000000002,0.2168282,9.999933e-05,-483197.0,0.0
0,0.0002000000000000002,0.4336694,0.0001999836,-1328445.0,0.0
0,0.0002000000000000002,0.4336698,0.0001999846,-1328450.0,0.0
0,0.0002000000000000002,0.4336689,0.0001999844,-1336685.0,0.0
0,0.0002000000000000002,0.4336687,0.0001999844,-1335949.0,0.0
0,0.0002000000000000002,0.433667,0.0001999844,-1327856.0,0.0
0,0.0002000000000000002,0.4336675,0.0001999842,-1324161.0,0.0
0,0.0002000000000000002,0.4336672,0.0001999836,-1325958.0,0.0
0,0.0002000000000000002,0.4336688,0.0001999843,-1330311.0,0.0
0,0.0002000000000000002,0.4336677,0.000199984,-1331579.0,0.0
0,0.0002000000000000002,0.4336672,0.0001999842,-1337606.0,0.0
