V,V_in,I_in,I_sps,V_sps
0.0,-1.568718e-06,-3.6263e-09,0.0,-2843.0
0.0,-2.663961e-06,-3.420297e-09,0.0,-1488.0
0.0,-2.116351e-06,-3.620024e-09,0.0,33.0
0.0,-2.800778e-06,-3.595132e-09,0.0,-373.0
0.0,-1.158049e-06,-3.61114e-09,0.0,-287.0
0.0,-3.074558e-06,-3.608841e-09,0.0,-1671.0
0.0,-3.348367e-06,-3.555618e-09,0.0,-3017.0
0.0,-2.937682e-06,-3.726087e-09,0.0,-1874.0
0.0,-2.663866e-06,-3.430102e-09,0.0,-1350.0
0.0,-1.979352e-06,-3.323733e-09,0.0,330.0
0.1,0.09999549,-3.619025e-09,0.0,-250002.0
0.1,0.09999663,-3.58035e-09,0.0,-250605.0
0.1,0.09999632,-3.525366e-09,0.0,-248886.0
0.1,0.09999613,-3.58977e-09,0.0,-250593.0
0.1,0.09999619,-3.638478e-09,0.0,-251906.0
0.1,0.0999959,-3.993885e-09,0.0,-251849.0
0.1,0.0999959,-3.570166e-09,0.0,-250999.0
0.1,0.09999614,-3.599574e-09,0.0,-250600.0
0.1,0.09999613,-2.587335e-09,0.0,-250819.0
0.1,0.09999666,-3.743773e-09,0.0,-250269.0
0.2,0.1999988,-3.642765e-09,0.0,-501541.0
0.2,0.2000001,-3.63051e-09,0.0,-501173.0
0.2,0.1999994,-3.646897e-09,0.0,-501468.0
0.2,0.1999994,-3.632425e-09,0.0,-500440.0
0.2,0.1999995,-3.634797e-09,0.0,-498775.0
0.2,0.1999996,-3.608454e-09,0.0,-499775.0
0.2,0.1999997,-3.481635e-09,0.0,-499405.0
0.2,0.1999993,-3.591684e-09,0.0,-500148.0
0.2,0.1999992,-3.598271e-09,0.0,-498899.0
0.2,0.1999987,-3.579356e-09,0.0,-502001.0
0.30000000000000004,0.2999922,-3.540218e-09,0.0,-751724.0
0.30000000000000004,0.2999924,-3.575066e-09,0.0,-749860.0
0.30000000000000004,0.299993,-3.575449e-09,0.0,-751723.0
0.30000000000000004,0.2999926,-3.577284e-09,0.0,-749040.0
0.30000000000000004,0.2999922,-3.981556e-09,0.0,-749286.0
0.30000000000000004,0.2999938,-3.571006e-09,0.0,-751102.0
0.30000000000000004,0.299992,-3.259861e-09,0.0,-751552.0
