V,V_in,I_in,I_sps,V_sps
-3.0,0.3566024,-0.009999948,0.0,1623459.0
-3.0,0.3566672,-0.009999957,0.0,1840270.0
-3.0,0.3567376,-0.00999996,0.0,1839475.0
-3.0,0.3567653,-0.009999956,0.0,1841060.0
-3.0,0.3567779,-0.009999957,0.0,1839868.0
-3.0,0.3568289,-0.009999955,0.0,1842513.0
-3.0,0.3568397,-0.009999953,0.0,1840350.0
-3.0,0.3568449,-0.009999963,0.0,1841291.0
-3.0,0.3568466,-0.00999995,0.0,1840531.0
-3.0,0.3568438,-0.009999947,0.0,1840253.0
-2.9,0.3569255,-0.009999956,0.0,1839669.0
-2.9,0.3569511,-0.009999948,0.0,1839695.0
-2.9,0.356961,-0.009999955,0.0,1839544.0
-2.9,0.3569694,-0.009999966,0.0,1839971.0
-2.9,0.3570262,-0.009999957,0.0,1840901.0
-2.9,0.3570589,-0.009999962,0.0,1839804.0
-2.9,0.3570551,-0.009999957,0.0,1840232.0
-2.9,0.3570234,-0.009999949,0.0,1840132.0
-2.9,0.3569929,-0.009999951,0.0,1840417.0
-2.9,0.3570152,-0.009999962,0.0,1839455.0
-2.8,0.3570788,-0.009999955,0.0,1840326.0
-2.8,0.3570949,-0.009999946,0.0,1839881.0
-2.8,0.3570838,-0.00999996,0.0,1840384.0
-2.8,0.3570717,-0.009999963,0.0,1840422.0
-2.8,0.357048,-0.00999995,0.0,1841009.0
-2.8,0.3570441,-0.009999958,0.0,1840646.0
-2.8,0.3570566,-0.00999996,0.0,1840007.0
-2.8,0.3570798,-0.009999955,0.0,1840313.0
-2.8,0.3570441,-0.009999962,0.0,1839938.0
-2.8,0.3570645,-0.009999964,0.0,1839447.0
-2.6999999999999997,0.3570372,-0.00999996,0.0,1839851.0
-2.6999999999999997,0.357062,-0.00999996,0.0,1840120.0
-2.6999999999999997,0.3570992,-0.009999951,0.0,1839471.0
-2.6999999999999997,0.3571129,-0.009999954,0.0,1841321.0
-2.6999999999999997,0.3571049,-0.009999963,0.0,1840323.0
-2.6999999999999997,0.3571213,-0.009999961,0.0,1840180.0
-2.6999999999999997,0.3570963,-0.009999957,0.0,1840092.0
-2.6999999999999997,0.3570978,-0.009999959,0.0,1840568.0
-2.6999999999999997,0.3571198,-0.009999955,0.0,1839743.0
-2.6999999999999997,0.3570619,-0.009999942,0.0,1840079.0
-2.5999999999999996,0.3570496,-0.009999953,0.0,1840022.0
-2.5999999999999996,0.3570409,-0.009999958,0.0,1840135.0
-2.5999999999999996,0.3570802,-0.009999954,0.0,1840068.0
-2.5999999999999996,0.3570977,-0.009999961,0.0,1840096.0
-2.5999999999999996,0.3571227,-0.009999948,0.0,1839405.0
-2.5999999999999996,0.3571446,-0.00999995,0.0,1839615.0
-2.5999999999999996,0.3571348,-0.009999966,0.0,1840925.0
-2.5999999999999996,0.3571365,-0.00999996,0.0,1840495.0
-2.5999999999999996,0.3571391,-0.009999965,0.0,1840197.0
-2.5999999999999996,0.3571696,-0.009999967,0.0,1840622.0
-2.4999999999999996,0.3571723,-0.009999963,0.0,1839346.0
-2.4999999999999996,0.3571295,-0.009999957,0.0,1839875.0
-2.4999999999999996,0.3571476,-0.009999967,0.0,1840269.0
-2.4999999999999996,0.3571405,-0.00999996,0.0,1839941.0
-2.4999999999999996,0.3571697,-0.009999964,0.0,1840569.0
-2.4999999999999996,0.3571572,-0.009999962,0.0,1839678.0
-2.4999999999999996,0.3571528,-0.009999965,0.0,1839942.0
-2.4999999999999996,0.3571903,-0.009999963,0.0,1838905.0
-2.4999999999999996,0.3571638,-0.009999956,0.0,1840380.0
-2.4999999999999996,0.357145,-0.009999959,0.0,1838526.0
-2.3999999999999995,0.3572401,-0.009999959,0.0,1840449.0
-2.3999999999999995,0.3572063,-0.009999956,0.0,1839776.0
-2.3999999999999995,0.3572099,-0.009999961,0.0,1841646.0
