V,I,V_in,I_in,I_sps,V_sps
-1.2999999999999994,0,-1.300001,-4.597038e-09,0.0,3297862.0
-1.2999999999999994,0,-1.300001,-4.57261e-09,0.0,3298062.0
-1.2999999999999994,0,-1.300001,-4.661437e-09,0.0,3297932.0
-1.1999999999999993,0,-1.199981,-4.658684e-09,0.0,3043842.0
-1.1999999999999993,0,-1.19998,-4.607531e-09,0.0,3043861.0
-1.1999999999999993,0,-1.199979,-4.580651e-09,0.0,3043929.0
-1.1999999999999993,0,-1.19998,-4.598799e-09,0.0,3043914.0
-1.1999999999999993,0,-1.19998,-4.609215e-09,0.0,3043959.0
-1.1999999999999993,0,-1.19998,-4.587462e-09,0.0,3043952.0
-1.1999999999999993,0,-1.19998,-4.588767e-09,0.0,3043903.0
-1.1999999999999993,0,-1.19998,-4.583255e-09,0.0,3043856.0
-1.1999999999999993,0,-1.19998,-4.645743e-09,0.0,3043992.0
-1.1999999999999993,0,-1.199981,-4.64268e-09,0.0,3043904.0
-1.0999999999999992,0,-1.099995,-4.406585e-09,0.0,2789992.0
-1.0999999999999992,0,-1.099997,-4.572685e-09,0.0,2789961.0
-1.0999999999999992,0,-1.099995,-4.347159e-09,0.0,2789952.0
-1.0999999999999992,0,-1.099997,-4.558053e-09,0.0,2790063.0
-1.0999999999999992,0,-1.099996,-4.556599e-09,0.0,2789891.0
-1.0999999999999992,0,-1.099996,-4.57988e-09,0.0,2789943.0
-1.0999999999999992,0,-1.099995,-4.57766e-09,0.0,2789974.0
-1.0999999999999992,0,-1.099997,-4.601557e-09,0.0,2789918.0
-1.0999999999999992,0,-1.099996,-4.577126e-09,0.0,2789822.0
-1.0999999999999992,0,-1.099997,-4.562652e-09,0.0,2789898.0
-0.9999999999999992,0,-0.9999865,-4.571839e-09,0.0,2535843.0
-0.9999999999999992,0,-0.9999869,-4.566937e-09,0.0,2535836.0
-0.9999999999999992,0,-0.9999869,-4.646045e-09,0.0,2535958.0
-0.9999999999999992,0,-0.9999874,-4.58777e-09,0.0,2535997.0
-0.9999999999999992,0,-0.9999869,-4.57965e-09,0.0,2535833.0
-0.9999999999999992,0,-0.9999871,-4.576966e-09,0.0,2535901.0
-0.9999999999999992,0,-0.9999865,-4.570001e-09,0.0,2536010.0
-0.9999999999999992,0,-0.9999864,-4.577734e-09,0.0,2535967.0
-0.9999999999999992,0,-0.9999862,-4.556365e-09,0.0,2535940.0
-0.9999999999999992,0,-0.9999865,-4.588228e-09,0.0,2536020.0
-0.8999999999999992,0,-0.899995,-4.583857e-09,0.0,2281751.0
-0.8999999999999992,0,-0.8999951,-4.564487e-09,0.0,2281975.0
