V,I,V_in,I_in,I_sps,V_sps
0,-0.0004999999999999998,-0.0005559752,-0.0004999891,4502406.0,0.0
0,-0.0004999999999999998,-0.000555838,-0.0004999893,4508159.0,0.0
0,-0.0004999999999999998,-0.0005562494,-0.0004999889,4504921.0,0.0
0,-0.0003999999999999998,-0.0004481058,-0.0003999883,3671117.0,0.0
0,-0.0003999999999999998,-0.0004494745,-0.0003999883,3662302.0,0.0
0,-0.0003999999999999998,-0.0004494744,-0.000399989,3661365.0,0.0
0,-0.0003999999999999998,-0.0004483794,-0.0003999885,3659473.0,0.0
0,-0.0003999999999999998,-0.0004487903,-0.0003999883,3659404.0,0.0
0,-0.0003999999999999998,-0.0004486533,-0.0003999883,3670808.0,0.0
0,-0.0003999999999999998,-0.0004474214,-0.0003999885,3674743.0,0.0
0,-0.0003999999999999998,-0.000448927,-0.0003999883,3666143.0,0.0
0,-0.0003999999999999998,-0.000448927,-0.0003999883,3665596.0,0.0
0,-0.0003999999999999998,-0.000448243,-0.000399988,3677517.0,0.0
0,-0.0002999999999999998,-0.0003414686,-0.0002999818,2816259.0,0.0
0,-0.0002999999999999998,-0.0003418793,-0.000299982,2826467.0,0.0
0,-0.0002999999999999998,-0.0003417424,-0.0002999816,2815870.0,0.0
0,-0.0002999999999999998,-0.0003420161,-0.0002999819,2824526.0,0.0
0,-0.0002999999999999998,-0.0003422899,-0.0002999819,2822238.0,0.0
0,-0.0002999999999999998,-0.0003422899,-0.0002999823,2824104.0,0.0
0,-0.0002999999999999998,-0.0003416054,-0.0002999817,2819913.0,0.0
0,-0.0002999999999999998,-0.000342016,-0.0002999821,2833951.0,0.0
0,-0.0002999999999999998,-0.0003424269,-0.0002999819,2824138.0,0.0
0,-0.0002999999999999998,-0.0003414687,-0.0002999821,2826987.0,0.0
0,-0.00019999999999999982,-0.0002352418,-0.0001999984,1983848.0,0.0
0,-0.00019999999999999982,-0.0002351053,-0.0001999986,1980977.0,0.0
0,-0.00019999999999999982,-0.0002346945,-0.0001999985,1974942.0,0.0
0,-0.00019999999999999982,-0.000235516,-0.0001999985,1979601.0,0.0
0,-0.00019999999999999982,-0.0002338731,-0.0001999987,1977935.0,0.0
0,-0.00019999999999999982,-0.000235242,-0.0001999991,1979459.0,0.0
0,-0.00019999999999999982,-0.0002349684,-0.0001999987,1982622.0,0.0
0,-0.00019999999999999982,-0.0002345576,-0.0001999984,1981750.0,0.0
0,-0.00019999999999999982,-0.0002342839,-0.0001999985,1988589.0,0.0
0,-0.00019999999999999982,-0.0002341469,-0.0001999985,1985329.0,0.0
0,-9.999999999999982e-05,-0.0001223085,-9.99985e-05,1149820.0,0.0
0,-9.999999999999982e-05,-0.0001221717,-9.999841e-05,1141993.0,0.0
0,-9.999999999999982e-05,-0.000121761,-9.999842e-05,1136950.0,0.0
0,-9.999999999999982e-05,-0.0001214872,-9.99984e-05,1136557.0,0.0
0,-9.999999999999982e-05,-0.0001216241,-9.999856e-05,1142727.0,0.0
0,-9.999999999999982e-05,-0.000121761,-9.999846e-05,1137747.0,0.0
0,-9.999999999999982e-05,-0.000121761,-9.999851e-05,1130927.0,0.0
0,-9.999999999999982e-05,-0.0001221717,-9.999843e-05,1134285.0,0.0
0,-9.999999999999982e-05,-0.0001220347,-9.999841e-05,1148131.0,0.0
0,-9.999999999999982e-05,-0.0001224455,-9.999856e-05,1142914.0,0.0
0,1.8973538018496328e-19,-2.101002e-05,3.531861e-12,307258.0,0.0
0,1.8973538018496328e-19,-2.443234e-05,3.455286e-12,300118.0,0.0
0,1.8973538018496328e-19,-2.142068e-05,3.378714e-12,308072.0,0.0
0,1.8973538018496328e-19,-2.14207e-05,3.60844e-12,304549.0,0.0
0,1.8973538018496328e-19,-2.114692e-05,3.225543e-12,298711.0,0.0
0,1.8973538018496328e-19,-2.12838e-05,4.14448e-12,291481.0,0.0
0,1.8973538018496328e-19,-2.101003e-05,3.455281e-12,286244.0,0.0
0,1.8973538018496328e-19,-2.251582e-05,3.455276e-12,303912.0,0.0
0,1.8973538018496328e-19,-2.142071e-05,3.455286e-12,300615.0,0.0
0,1.8973538018496328e-19,-2.196826e-05,3.302136e-12,301132.0,0.0
0,0.0001000000000000002,8.124526e-05,9.999926e-05,4294428780.0,0.0
0,0.0001000000000000002,8.110828e-05,9.999942e-05,4294425620.0,0.0
0,0.0001000000000000002,8.192971e-05,9.999936e-05,4294426934.0,0.0
0,0.0001000000000000002,8.151892e-05,9.999935e-05,4294419256.0,0.0
0,0.0001000000000000002,8.069765e-05,9.999933e-05,4294426268.0,0.0
0,0.0001000000000000002,8.083459e-05,9.999931e-05,4294420964.0,0.0
0,0.0001000000000000002,8.097156e-05,9.999942e-05,4294421288.0,0.0
0,0.0001000000000000002,8.151909e-05,9.999939e-05,4294430094.0,0.0
0,0.0001000000000000002,8.069759e-05,9.999937e-05,4294422962.0,0.0
0,0.0001000000000000002,8.124523e-05,9.999947e-05,4294412750.0,0.0
0,0.0002000000000000002,0.000192948,0.0001999846,4293585880.0,0.0
0,0.0002000000000000002,0.0001924002,0.0001999849,4293576779.0,0.0
0,0.0002000000000000002,0.0001922633,0.0001999843,4293591345.0,0.0
0,0.0002000000000000002,0.0001924004,0.000199985,4293584786.0,0.0
0,0.0002000000000000002,0.000192537,0.0001999844,4293588420.0,0.0
0,0.0002000000000000002,0.0001924003,0.0001999852,4293578950.0,0.0
0,0.0002000000000000002,0.000192537,0.0001999845,4293584397.0,0.0
0,0.0002000000000000002,0.0001932218,0.0001999847,4293593331.0,0.0
0,0.0002000000000000002,0.0001937693,0.0001999847,4293577899.0,0.0
0,0.0002000000000000002,0.0001926742,0.0001999846,4293583484.0,0.0
0,0.0003000000000000002,0.0002997206,0.0002999791,4292732178.0,0.0
0,0.0003000000000000002,0.0002999951,0.0002999793,4292744766.0,0.0
0,0.0003000000000000002,0.0002998582,0.0002999795,4292741763.0,0.0
0,0.0003000000000000002,0.0002995845,0.0002999796,4292742093.0,0.0
0,0.0003000000000000002,0.0003001322,0.0002999791,4292738145.0,0.0
0,0.0003000000000000002,0.0002999951,0.0002999796,4292742136.0,0.0
0,0.0003000000000000002,0.0002997215,0.0002999789,4292741443.0,0.0
0,0.0003000000000000002,0.0002995845,0.0002999795,4292740589.0,0.0
0,0.0003000000000000002,0.0003002687,0.0002999793,4292738316.0,0.0
0,0.0003000000000000002,0.0002993102,0.0002999791,4292733565.0,0.0
0,0.0004000000000000002,0.0004071789,0.000399993,4291898504.0,0.0
0,0.0004000000000000002,0.0004070421,0.000399993,4291898942.0,0.0
0,0.0004000000000000002,0.0004071791,0.000399993,4291895663.0,0.0
0,0.0004000000000000002,0.0004062206,0.0003999928,4291907355.0,0.0
0,0.0004000000000000002,0.0004066315,0.0003999931,4291902236.0,0.0
0,0.0004000000000000002,0.0004066311,0.0003999929,4291904159.0,0.0
0,0.0004000000000000002,0.0004066315,0.0003999926,4291896100.0,0.0
0,0.0004000000000000002,0.0004062207,0.0003999932,4291891723.0,0.0
0,0.0004000000000000002,0.0004066316,0.0003999929,4291911733.0,0.0
0,0.0004000000000000002,0.0004071789,0.0003999929,4291896375.0,0.0
0,0.0005000000000000002,0.0005136785,0.0004999792,4291060262.0,0.0
0,0.0005000000000000002,0.0005131306,0.0004999795,4291057747.0,0.0
0,0.0005000000000000002,0.0005129941,0.0004999797,4291063608.0,0.0
0,0.0005000000000000002,0.0005132674,0.0004999793,4291058776.0,0.0
0,0.0005000000000000002,0.000514089,0.0004999797,4291063774.0,0.0
0,0.0005000000000000002,0.0005136786,0.0004999802,4291047116.0,0.0
0,0.0005000000000000002,0.000514499,0.0004999798,4291061292.0,0.0
0,0.0005000000000000002,0.0005136784,0.0004999799,4291051023.0,0.0
0,0.0005000000000000002,0.0005131302,0.000499979,4291054039.0,0.0
0,0.0005000000000000002,0.0005136782,0.0004999795,4291063347.0,0.0
0,0.0006000000000000003,0.0006215462,0.0005999915,4290218410.0,0.0
0,0.0006000000000000003,0.0006201773,0.00059999,4290215738.0,0.0
0,0.0006000000000000003,0.0006201775,0.0005999903,4290219404.0,0.0
0,0.0006000000000000003,0.0006201777,0.0005999911,4290222357.0,0.0
0,0.0006000000000000003,0.0006211353,0.0005999902,4290222365.0,0.0
0,0.0006000000000000003,0.0006204509,0.0005999907,4290219162.0,0.0
0,0.0006000000000000003,0.0006205883,0.0005999905,4290213339.0,0.0
0,0.0006000000000000003,0.0006207254,0.0005999898,4290226375.0,0.0
0,0.0006000000000000003,0.0006222309,0.0005999902,4290218852.0,0.0
0,0.0006000000000000003,0.0006204509,0.0005999908,4290217579.0,0.0
0,0.0007000000000000003,0.0007281814,0.0006999842,4289382036.0,0.0
0,0.0007000000000000003,0.000728045,0.000699985,4289379101.0,0.0
0,0.0007000000000000003,0.0007281809,0.0006999844,4289380078.0,0.0
0,0.0007000000000000003,0.0007279086,0.0006999846,4289377393.0,0.0
0,0.0007000000000000003,0.0007280447,0.0006999846,4289371636.0,0.0
0,0.0007000000000000003,0.000727908,0.0006999847,4289369932.0,0.0
0,0.0007000000000000003,0.0007284558,0.0006999839,4289370297.0,0.0
0,0.0007000000000000003,0.000727497,0.0006999851,4289379136.0,0.0
0,0.0007000000000000003,0.0007276342,0.0006999849,4289374137.0,0.0
0,0.0007000000000000003,0.0007277715,0.0006999851,4289378232.0,0.0
0,0.0008000000000000004,0.0008360495,0.000799978,4288521799.0,0.0
0,0.0008000000000000004,0.0008371451,0.0007999773,4288531394.0,0.0
0,0.0008000000000000004,0.0008360504,0.000799977,4288531770.0,0.0
0,0.0008000000000000004,0.0008353654,0.000799978,4288538850.0,0.0
0,0.0008000000000000004,0.0008368705,0.0007999775,4288536986.0,0.0
0,0.0008000000000000004,0.000835913,0.0007999775,4288530097.0,0.0
0,0.0008000000000000004,0.0008349545,0.0007999775,4288527891.0,0.0
0,0.0008000000000000004,0.0008357755,0.0007999771,4288536293.0,0.0
0,0.0008000000000000004,0.0008352285,0.0007999777,4288530339.0,0.0
0,0.0008000000000000004,0.0008361868,0.0007999773,4288524945.0,0.0
0,0.0009000000000000004,0.0009430963,0.000899986,4287698753.0,0.0
0,0.0009000000000000004,0.0009429596,0.0008999856,4287683803.0,0.0
0,0.0009000000000000004,0.0009429588,0.0008999846,4287696319.0,0.0
0,0.0009000000000000004,0.0009428207,0.0008999846,4287695483.0,0.0
0,0.0009000000000000004,0.0009428221,0.0008999851,4287688223.0,0.0
0,0.0009000000000000004,0.0009458339,0.0008999846,4287690779.0,0.0
0,0.0009000000000000004,0.0009436434,0.0008999854,4287697809.0,0.0
0,0.0009000000000000004,0.000943506,0.0008999854,4287700511.0,0.0
0,0.0009000000000000004,0.0009429587,0.0008999855,4287688783.0,0.0
0,0.0009000000000000004,0.0009430957,0.0008999857,4287687310.0,0.0
