V,V_in,I_in,I_sps,V_sps
-3.3,-3.299748,-5.059327e-08,10.0,16721986.0
-3.3,-3.29975,-5.027509e-08,10.0,8315036.0
-3.3,-3.29975,-5.015391e-08,10.0,8315361.0
-3.3,-3.299757,-5.015063e-08,10.0,8315490.0
-3.3,-3.29976,-5.020298e-08,10.0,8315683.0
-3.3,-3.299757,-5.00584e-08,10.0,8315659.0
-3.3,-3.299765,-5.019762e-08,10.0,8315764.0
-3.3,-3.299758,-5.004187e-08,10.0,8315867.0
-3.3,-3.299756,-4.999929e-08,10.0,8315890.0
-3.3,-3.29975,-5.007242e-08,10.0,8315836.0
-3.1999999999999997,-3.199954,-1.103717e-08,10.0,8315880.0
-3.1999999999999997,-3.199957,-1.10142e-08,10.0,8126973.0
-3.1999999999999997,-3.199949,-1.100984e-08,10.0,8128336.0
-3.1999999999999997,-3.19996,-1.09943e-08,10.0,8127661.0
-3.1999999999999997,-3.199952,-1.104207e-08,10.0,8126861.0
-3.1999999999999997,-3.19995,-1.100018e-08,10.0,8127389.0
-3.1999999999999997,-3.199946,-1.103985e-08,10.0,8128055.0
-3.1999999999999997,-3.19997,-1.107723e-08,10.0,8127711.0
-3.1999999999999997,-3.199954,-1.107163e-08,10.0,8126708.0
-3.1999999999999997,-3.199955,-1.10678e-08,10.0,8128006.0
-3.0999999999999996,-3.099882,-7.5558e-09,10.0,8127990.0
-3.0999999999999996,-3.099885,-7.570898e-09,10.0,7839480.0
-3.0999999999999996,-3.099873,-7.65169e-09,10.0,7834290.0
-3.0999999999999996,-3.099883,-7.670365e-09,10.0,7836391.0
-3.0999999999999996,-3.099886,-7.657879e-09,10.0,7839366.0
-3.0999999999999996,-3.099877,-7.668073e-09,10.0,7839310.0
-3.0999999999999996,-3.099879,-7.664248e-09,10.0,7838342.0
-3.0999999999999996,-3.09988,-7.641582e-09,10.0,7840625.0
-3.0999999999999996,-3.099877,-7.677034e-09,10.0,7838752.0
-3.0999999999999996,-3.099881,-7.681014e-09,10.0,7837802.0
-2.9999999999999996,-2.999766,-7.52051e-09,10.0,7839822.0
-2.9999999999999996,-2.999762,-7.526707e-09,10.0,7554980.0
-2.9999999999999996,-2.999765,-7.541103e-09,10.0,7554863.0
-2.9999999999999996,-2.999768,-7.503892e-09,10.0,7554702.0
-2.9999999999999996,-2.999786,-7.402195e-09,10.0,7555117.0
-2.9999999999999996,-2.999769,-7.509246e-09,10.0,7554776.0
-2.9999999999999996,-2.999771,-7.527776e-09,10.0,7554228.0
-2.9999999999999996,-2.999761,-7.389711e-09,10.0,7555635.0
-2.9999999999999996,-2.999766,-7.524418e-09,10.0,7554741.0
-2.9999999999999996,-2.999758,-7.435664e-09,10.0,7554707.0
-2.8999999999999995,-2.899968,-7.384738e-09,10.0,7554788.0
-2.8999999999999995,-2.899972,-7.334888e-09,10.0,7276276.0
-2.8999999999999995,-2.899969,-7.344459e-09,10.0,7277939.0
-2.8999999999999995,-2.899972,-7.395226e-09,10.0,7277524.0
-2.8999999999999995,-2.899975,-7.398825e-09,10.0,7277640.0
-2.8999999999999995,-2.899969,-7.396534e-09,10.0,7277874.0
-2.8999999999999995,-2.899964,-7.428234e-09,10.0,7276979.0
-2.8999999999999995,-2.89997,-7.408786e-09,10.0,7277427.0
-2.8999999999999995,-2.899971,-7.4107e-09,10.0,7276342.0
-2.8999999999999995,-2.89997,-7.38381e-09,10.0,7278050.0
-2.7999999999999994,-2.799831,-7.332205e-09,10.0,7277347.0
-2.7999999999999994,-2.799838,-7.311068e-09,10.0,6999574.0
-2.7999999999999994,-2.799832,-7.265578e-09,10.0,6999083.0
-2.7999999999999994,-2.799832,-7.325237e-09,10.0,6999879.0
-2.7999999999999994,-2.799833,-7.310224e-09,10.0,6998290.0
-2.7999999999999994,-2.799829,-7.347372e-09,10.0,6997563.0
-2.7999999999999994,-2.799827,-7.318194e-09,10.0,6999787.0
-2.7999999999999994,-2.799829,-7.326611e-09,10.0,6998761.0
-2.7999999999999994,-2.799833,-7.317202e-09,10.0,6998387.0
-2.7999999999999994,-2.799833,-7.410695e-09,10.0,6998619.0
-2.6999999999999993,-2.699693,-7.230742e-09,10.0,7000924.0
-2.6999999999999993,-2.699698,-7.298284e-09,10.0,6723435.0
-2.6999999999999993,-2.6997,-7.277074e-09,10.0,6726051.0
-2.6999999999999993,-2.699697,-7.520669e-09,10.0,6728201.0
-2.6999999999999993,-2.699696,-7.510932e-09,10.0,6724251.0
-2.6999999999999993,-2.699694,-7.482833e-09,10.0,6727641.0
-2.6999999999999993,-2.699704,-7.2358e-09,10.0,6725706.0
-2.6999999999999993,-2.699696,-7.356708e-09,10.0,6724596.0
-2.6999999999999993,-2.699697,-7.35296e-09,10.0,6725929.0
-2.6999999999999993,-2.699698,-7.571666e-09,10.0,6727365.0
-2.599999999999999,-2.599915,-7.511701e-09,10.0,6731420.0
-2.599999999999999,-2.599921,-7.363908e-09,10.0,6438672.0
-2.599999999999999,-2.599919,-7.323554e-09,10.0,6438904.0
-2.599999999999999,-2.599917,-7.24001e-09,10.0,6438299.0
-2.599999999999999,-2.599916,-7.251343e-09,10.0,6437855.0
-2.599999999999999,-2.599922,-7.232737e-09,10.0,6435915.0
-2.599999999999999,-2.599915,-7.410928e-09,10.0,6438968.0
-2.599999999999999,-2.599912,-7.246751e-09,10.0,6439233.0
-2.599999999999999,-2.599912,-7.252872e-09,10.0,6438430.0
-2.599999999999999,-2.59991,-7.507255e-09,10.0,6436221.0
-2.499999999999999,-2.499851,-7.178517e-09,10.0,6438894.0
-2.499999999999999,-2.49985,-7.196507e-09,10.0,6149327.0
-2.499999999999999,-2.499849,-7.161903e-09,10.0,6149110.0
-2.499999999999999,-2.499844,-7.213504e-09,10.0,6147578.0
-2.499999999999999,-2.499855,-7.175912e-09,10.0,6153921.0
-2.499999999999999,-2.49985,-7.18457e-09,10.0,6148761.0
-2.499999999999999,-2.499846,-7.161824e-09,10.0,6147187.0
-2.499999999999999,-2.499849,-7.189772e-09,10.0,6148428.0
-2.499999999999999,-2.499847,-7.19276e-09,10.0,6148886.0
-2.499999999999999,-2.499853,-7.296514e-09,10.0,6146241.0
-2.399999999999999,-2.399755,-7.110284e-09,10.0,6149116.0
-2.399999999999999,-2.399764,-7.124222e-09,10.0,5753403.0
-2.399999999999999,-2.399759,-7.113888e-09,10.0,5753908.0
-2.399999999999999,-2.399762,-7.110978e-09,10.0,5755431.0
-2.399999999999999,-2.399762,-7.126447e-09,10.0,5756513.0
-2.399999999999999,-2.399755,-7.123079e-09,10.0,5757119.0
-2.399999999999999,-2.399758,-7.155156e-09,10.0,5753819.0
-2.399999999999999,-2.39976,-7.174922e-09,10.0,5756154.0
-2.399999999999999,-2.399761,-7.152097e-09,10.0,5751186.0
-2.399999999999999,-2.399758,-7.003306e-09,10.0,5756732.0
-2.299999999999999,-2.299959,-7.062578e-09,10.0,5751713.0
-2.299999999999999,-2.29996,-7.036539e-09,10.0,5481177.0
-2.299999999999999,-2.299975,-7.073454e-09,10.0,5481983.0
-2.299999999999999,-2.299957,-7.087083e-09,10.0,5481437.0
-2.299999999999999,-2.299966,-7.058136e-09,10.0,5483330.0
-2.299999999999999,-2.299968,-7.081797e-09,10.0,5479030.0
-2.299999999999999,-2.29997,-7.089604e-09,10.0,5480781.0
-2.299999999999999,-2.29997,-7.095044e-09,10.0,5480128.0
-2.299999999999999,-2.299967,-7.09359e-09,10.0,5482739.0
-2.299999999999999,-2.299971,-7.106532e-09,10.0,5484227.0
-2.199999999999999,-2.199814,-7.048179e-09,10.0,5482812.0
-2.199999999999999,-2.199821,-7.047184e-09,10.0,5232822.0
-2.199999999999999,-2.19982,-7.031636e-09,10.0,5230332.0
-2.199999999999999,-2.199811,-7.049638e-09,10.0,5232714.0
-2.199999999999999,-2.199815,-7.052008e-09,10.0,5230883.0
-2.199999999999999,-2.199812,-7.046034e-09,10.0,5232302.0
-2.199999999999999,-2.199813,-7.071685e-09,10.0,5231575.0
-2.199999999999999,-2.199811,-7.046185e-09,10.0,5231069.0
-2.199999999999999,-2.199811,-7.041518e-09,10.0,5232039.0
-2.199999999999999,-2.199813,-7.021295e-09,10.0,5231910.0
-2.0999999999999988,-2.099968,-6.986561e-09,10.0,5232834.0
-2.0999999999999988,-2.099971,-7.022551e-09,10.0,4981937.0
-2.0999999999999988,-2.099967,-6.998046e-09,10.0,4985052.0
-2.0999999999999988,-2.099967,-6.988393e-09,10.0,4989619.0
-2.0999999999999988,-2.099969,-7.009685e-09,10.0,4982420.0
-2.0999999999999988,-2.099968,-7.059917e-09,10.0,4988648.0
-2.0999999999999988,-2.099967,-7.026915e-09,10.0,4986157.0
-2.0999999999999988,-2.099967,-7.011829e-09,10.0,4980434.0
-2.0999999999999988,-2.099966,-7.008452e-09,10.0,4986986.0
-2.0999999999999988,-2.099969,-7.071482e-09,10.0,4988004.0
-1.9999999999999987,-1.999981,-6.947271e-09,10.0,4981024.0
-1.9999999999999987,-1.999981,-6.604587e-09,10.0,4730540.0
-1.9999999999999987,-1.999981,-6.987247e-09,10.0,4730177.0
-1.9999999999999987,-1.99998,-6.999572e-09,10.0,4728262.0
-1.9999999999999987,-1.999981,-7.06137e-09,10.0,4724974.0
-1.9999999999999987,-1.999981,-6.97009e-09,10.0,4730270.0
-1.9999999999999987,-1.999982,-6.953706e-09,10.0,4728277.0
-1.9999999999999987,-1.999981,-6.929589e-09,10.0,4729536.0
-1.9999999999999987,-1.999981,-6.955393e-09,10.0,4727858.0
-1.9999999999999987,-1.99998,-6.993293e-09,10.0,4726906.0
-1.8999999999999986,-1.899965,-6.936165e-09,10.0,4727996.0
-1.8999999999999986,-1.899966,-6.983724e-09,10.0,4416663.0
-1.8999999999999986,-1.899965,-6.93946e-09,10.0,4413358.0
-1.8999999999999986,-1.899965,-7.004624e-09,10.0,4437312.0
-1.8999999999999986,-1.899965,-7.002255e-09,10.0,4438251.0
-1.8999999999999986,-1.899965,-6.960982e-09,10.0,4428719.0
-1.8999999999999986,-1.899961,-6.867556e-09,10.0,4436699.0
-1.8999999999999986,-1.899966,-6.914496e-09,10.0,4431943.0
-1.8999999999999986,-1.899965,-6.927288e-09,10.0,4423165.0
-1.8999999999999986,-1.899965,-6.930272e-09,10.0,4450378.0
-1.7999999999999985,-1.79998,-7.003938e-09,10.0,4417471.0
-1.7999999999999985,-1.799981,-6.91848e-09,10.0,4317104.0
-1.7999999999999985,-1.799981,-6.89635e-09,10.0,4436182.0
-1.7999999999999985,-1.799982,-6.881944e-09,10.0,4308867.0
-1.7999999999999985,-1.799979,-6.854834e-09,10.0,4380240.0
-1.7999999999999985,-1.79998,-6.859894e-09,10.0,4436293.0
-1.7999999999999985,-1.799981,-6.938466e-09,10.0,4494469.0
-1.7999999999999985,-1.799979,-7.188337e-09,10.0,4377837.0
-1.7999999999999985,-1.799982,-6.885627e-09,10.0,4328802.0
-1.7999999999999985,-1.799981,-6.845811e-09,10.0,4485051.0
-1.6999999999999984,-1.699967,-6.91044e-09,10.0,4469465.0
-1.6999999999999984,-1.699967,-7.725989e-09,10.0,3943499.0
-1.6999999999999984,-1.699967,-6.887452e-09,10.0,4200974.0
-1.6999999999999984,-1.699967,-6.841208e-09,10.0,5193250.0
-1.6999999999999984,-1.699965,-6.859427e-09,10.0,4146218.0
-1.6999999999999984,-1.699964,-6.902392e-09,10.0,2672139.0
-1.6999999999999984,-1.699966,-6.99927e-09,10.0,4116647.0
-1.6999999999999984,-1.699965,-6.965494e-09,10.0,4078838.0
-1.6999999999999984,-1.699967,-6.886313e-09,10.0,4752456.0
-1.6999999999999984,-1.699966,-6.859741e-09,10.0,3161809.0
-1.5999999999999983,-1.59998,-6.849021e-09,10.0,4153106.0
-1.5999999999999983,-1.59998,-6.926211e-09,10.0,3764705.0
-1.5999999999999983,-1.599981,-6.923059e-09,10.0,3765741.0
-1.5999999999999983,-1.599979,-6.927818e-09,10.0,3763846.0
-1.5999999999999983,-1.599979,-6.801851e-09,10.0,3766677.0
-1.5999999999999983,-1.59998,-6.950936e-09,10.0,3768266.0
-1.5999999999999983,-1.599981,-6.882709e-09,10.0,3752343.0
-1.5999999999999983,-1.59998,-6.81318e-09,10.0,3766890.0
-1.5999999999999983,-1.59998,-6.881717e-09,10.0,3765487.0
-1.5999999999999983,-1.59998,-6.868395e-09,10.0,3731836.0
-1.4999999999999982,-1.499976,-6.944203e-09,10.0,3779188.0
-1.4999999999999982,-1.499962,-6.952092e-09,10.0,3565100.0
-1.4999999999999982,-1.49996,-6.813412e-09,10.0,3568039.0
-1.4999999999999982,-1.499962,-6.939843e-09,10.0,3551073.0
-1.4999999999999982,-1.49996,-6.909285e-09,10.0,3559562.0
-1.4999999999999982,-1.499962,-6.871452e-09,10.0,3555649.0
-1.4999999999999982,-1.499962,-6.939764e-09,10.0,3561100.0
-1.4999999999999982,-1.499961,-6.913495e-09,10.0,3559392.0
-1.4999999999999982,-1.499961,-6.927432e-09,10.0,3550767.0
-1.4999999999999982,-1.499961,-6.892664e-09,10.0,3560912.0
-1.3999999999999981,-1.39998,-6.828876e-09,10.0,3553639.0
-1.3999999999999981,-1.39998,-6.871302e-09,10.0,3329021.0
-1.3999999999999981,-1.399979,-6.866861e-09,10.0,3334195.0
-1.3999999999999981,-1.399978,-6.841818e-09,10.0,3333691.0
-1.3999999999999981,-1.39998,-6.835004e-09,10.0,3328482.0
-1.3999999999999981,-1.399981,-6.824592e-09,10.0,3333389.0
-1.3999999999999981,-1.39998,-6.764089e-09,10.0,3331433.0
-1.3999999999999981,-1.399976,-6.80927e-09,10.0,3334513.0
-1.3999999999999981,-1.399981,-6.850088e-09,10.0,3334261.0
-1.3999999999999981,-1.399981,-6.861643e-09,10.0,3333442.0
-1.299999999999998,-1.300003,-6.897562e-09,10.0,3331647.0
-1.299999999999998,-1.300003,-6.853918e-09,10.0,3104656.0
-1.299999999999998,-1.300002,-6.94527e-09,10.0,3110531.0
-1.299999999999998,-1.30001,-6.89833e-09,10.0,3108004.0
-1.299999999999998,-1.300002,-6.930879e-09,10.0,3102963.0
-1.299999999999998,-1.300003,-6.837984e-09,10.0,3106490.0
-1.299999999999998,-1.300003,-6.86119e-09,10.0,3106426.0
-1.299999999999998,-1.300002,-6.892132e-09,10.0,3111427.0
-1.299999999999998,-1.300002,-6.885e-09,10.0,3103098.0
-1.299999999999998,-1.300002,-6.902762e-09,10.0,3101392.0
-1.199999999999998,-1.199981,-6.869614e-09,10.0,3107271.0
-1.199999999999998,-1.199983,-6.914797e-09,10.0,2880102.0
