V,V_in,I_in,I_sps,V_sps
0.1,0.1000032,-6.151177e-09,10.0,16722790.0
0.1,0.1000021,-6.155924e-09,10.0,16473278.0
0.1,0.1000021,-6.11542e-09,10.0,16469449.0
0.1,0.1000023,-6.123455e-09,10.0,16473769.0
0.1,0.1000016,-6.139767e-09,10.0,16475758.0
0.1,0.100002,-6.17255e-09,10.0,16475747.0
0.1,0.1000029,-6.156537e-09,10.0,16471450.0
0.1,0.1000019,-6.147121e-09,10.0,16473813.0
0.1,0.1000023,-6.560106e-09,10.0,16474044.0
0.1,0.1000027,-6.163587e-09,10.0,16478571.0
0.2,0.2000062,-6.230823e-09,10.0,16474706.0
0.2,0.2000067,-6.148577e-09,10.0,16226679.0
0.2,0.2000056,-6.065646e-09,10.0,16226920.0
0.2,0.2000057,-6.169787e-09,10.0,16220215.0
0.2,0.2000061,-6.150952e-09,10.0,16226772.0
0.2,0.2000054,-6.155238e-09,10.0,16221018.0
0.2,0.2000056,-6.159683e-09,10.0,16226743.0
0.2,0.2000061,-6.160598e-09,10.0,16226086.0
0.2,0.2000055,-6.226382e-09,10.0,16225004.0
0.2,0.2000053,-6.157686e-09,10.0,16222289.0
0.30000000000000004,0.2999984,-5.986307e-09,10.0,16227525.0
0.30000000000000004,0.299998,-6.175076e-09,10.0,15975518.0
0.30000000000000004,0.2999989,-6.152716e-09,10.0,15975749.0
0.30000000000000004,0.2999996,-6.179355e-09,10.0,15974557.0
0.30000000000000004,0.2999996,-6.152023e-09,10.0,15973754.0
0.30000000000000004,0.2999997,-6.066717e-09,10.0,15974318.0
0.30000000000000004,0.2999988,-6.572284e-09,10.0,15974854.0
0.30000000000000004,0.2999976,-6.127212e-09,10.0,15974278.0
0.30000000000000004,0.2999989,-5.739961e-09,10.0,15975850.0
0.30000000000000004,0.2999988,-6.338259e-09,10.0,15973201.0
0.4,0.39999,-6.040906e-09,10.0,15973332.0
0.4,0.3999896,-6.149726e-09,10.0,15723503.0
0.4,0.3999896,-6.081188e-09,10.0,15721766.0
0.4,0.3999896,-6.101099e-09,10.0,15723390.0
0.4,0.3999896,-6.133032e-09,10.0,15724234.0
0.4,0.3999898,-6.107149e-09,10.0,15723126.0
0.4,0.3999894,-6.197282e-09,10.0,15724474.0
0.4,0.3999879,-6.135406e-09,10.0,15722945.0
0.4,0.3999901,-6.051245e-09,10.0,15723466.0
0.4,0.3999901,-6.126141e-09,10.0,15724492.0
0.5,0.5000097,-6.083562e-09,10.0,15722951.0
0.5,0.50001,-6.130501e-09,10.0,15472477.0
0.5,0.5000097,-6.099258e-09,10.0,15466785.0
0.5,0.50001,-6.177289e-09,10.0,15469975.0
0.5,0.5000089,-6.102554e-09,10.0,15470966.0
0.5,0.5000095,-6.114425e-09,10.0,15470960.0
0.5,0.5000103,-5.781843e-09,10.0,15469131.0
0.5,0.5000086,-6.543869e-09,10.0,15469592.0
0.5,0.5000101,-6.08662e-09,10.0,15470265.0
0.5,0.5000106,-5.758565e-09,10.0,15470551.0
0.6,0.5999961,-6.090219e-09,10.0,15470114.0
0.6,0.5999966,-5.999629e-09,10.0,15212893.0
0.6,0.5999959,-6.066787e-09,10.0,15214988.0
0.6,0.5999966,-6.045576e-09,10.0,15214269.0
0.6,0.599996,-6.085402e-09,10.0,15214198.0
0.6,0.5999959,-6.067174e-09,10.0,15213021.0
0.6,0.5999963,-6.132419e-09,10.0,15213945.0
0.6,0.5999963,-6.172237e-09,10.0,15214320.0
0.6,0.5999963,-6.01471e-09,10.0,15214142.0
0.6,0.5999958,-6.164649e-09,10.0,15214288.0
0.7,0.6999732,-6.091746e-09,10.0,15213533.0
0.7,0.6999738,-6.063423e-09,10.0,14953076.0
0.7,0.6999729,-6.112122e-09,10.0,14958503.0
0.7,0.6999735,-6.061887e-09,10.0,14956320.0
0.7,0.6999741,-6.102323e-09,10.0,14957027.0
0.7,0.6999736,-6.490487e-09,10.0,14955694.0
0.7,0.6999736,-6.098946e-09,10.0,14957802.0
0.7,0.6999726,-5.673714e-09,10.0,14953681.0
0.7,0.6999736,-6.149801e-09,10.0,14955099.0
0.7,0.6999725,-6.137312e-09,10.0,14955587.0
0.7999999999999999,0.7999903,-6.080954e-09,10.0,14956016.0
0.7999999999999999,0.79999,-6.037153e-09,10.0,14691574.0
0.7999999999999999,0.7999911,-6.065334e-09,10.0,14690166.0
0.7999999999999999,0.799991,-6.169169e-09,10.0,14693747.0
0.7999999999999999,0.7999904,-6.112041e-09,10.0,14692866.0
0.7999999999999999,0.79999,-6.174074e-09,10.0,14692760.0
0.7999999999999999,0.7999905,-6.089222e-09,10.0,14694204.0
0.7999999999999999,0.7999903,-6.053233e-09,10.0,14691921.0
0.7999999999999999,0.7999911,-6.074518e-09,10.0,14694346.0
0.7999999999999999,0.7999904,-6.02804e-09,10.0,14692535.0
0.8999999999999999,0.8999788,-6.099866e-09,10.0,14691409.0
0.8999999999999999,0.8999801,-6.101317e-09,10.0,14404542.0
0.8999999999999999,0.8999786,-6.12008e-09,10.0,14399413.0
0.8999999999999999,0.899978,-6.508329e-09,10.0,14402324.0
0.8999999999999999,0.8999787,-6.071376e-09,10.0,14401084.0
0.8999999999999999,0.8999798,-5.681907e-09,10.0,14400919.0
0.8999999999999999,0.8999798,-6.095962e-09,10.0,14405256.0
0.8999999999999999,0.8999783,-6.081257e-09,10.0,14406283.0
0.8999999999999999,0.8999782,-6.079417e-09,10.0,14410988.0
0.8999999999999999,0.8999786,-6.081263e-09,10.0,14408960.0
0.9999999999999999,0.9999676,-6.050242e-09,10.0,14405078.0
0.9999999999999999,0.9999676,-6.100626e-09,10.0,14214806.0
0.9999999999999999,0.9999676,-6.049554e-09,10.0,14221674.0
0.9999999999999999,0.999968,-6.125519e-09,10.0,14211650.0
0.9999999999999999,0.9999685,-6.058438e-09,10.0,14218722.0
0.9999999999999999,0.9999688,-5.995566e-09,10.0,14214841.0
0.9999999999999999,0.9999691,-6.084011e-09,10.0,14224166.0
0.9999999999999999,0.9999682,-6.041586e-09,10.0,14225251.0
0.9999999999999999,0.9999673,-6.049477e-09,10.0,14220463.0
0.9999999999999999,0.9999694,-6.059202e-09,10.0,14228924.0
1.0999999999999999,1.09998,-6.056673e-09,10.0,14224760.0
1.0999999999999999,1.099979,-6.469735e-09,10.0,13845634.0
