V,V_in,I_in,I_sps,V_sps
0.0,-1.705012e-06,-3.437327e-09,0.0,-429.0
0.0,-1.568122e-06,-3.41198e-09,0.0,1273.0
0.0,-8.836942e-07,-3.442842e-09,0.0,835.0
0.0,-1.294364e-06,-3.391534e-09,0.0,252.0
0.0,-1.841945e-06,-3.426454e-09,0.0,-3789.0
0.0,-1.84193e-06,-3.38977e-09,0.0,-248.0
0.0,-1.020548e-06,-7.383388e-09,0.0,1182.0
0.0,-1.568253e-06,-3.419869e-09,0.0,-2375.0
0.0,-1.568143e-06,-3.435488e-09,0.0,173.0
0.0,-3.347872e-06,-3.4057e-09,0.0,-1963.0
0.1,0.0999961,-3.370549e-09,0.0,-243401.0
0.1,0.09999673,-3.360745e-09,0.0,-250410.0
0.1,0.09999695,-3.335856e-09,0.0,-245914.0
0.1,0.09999595,-3.3308e-09,0.0,-249312.0
0.1,0.09999681,-3.298867e-09,0.0,-246001.0
0.1,0.09999647,-3.411746e-09,0.0,-250368.0
0.1,0.09999632,-3.359672e-09,0.0,-240492.0
0.1,0.09999652,-3.356686e-09,0.0,-247546.0
0.1,0.09999666,-3.309124e-09,0.0,-243824.0
0.1,0.09999623,-3.363118e-09,0.0,-250868.0
0.2,0.2000001,-3.330032e-09,0.0,-500206.0
0.2,0.1999991,-3.503797e-09,0.0,-502924.0
0.2,0.1999991,-3.305297e-09,0.0,-500367.0
0.2,0.2,-3.327661e-09,0.0,-496891.0
0.2,0.2000003,-3.31847e-09,0.0,-498990.0
0.2,0.1999994,-3.295264e-09,0.0,-500090.0
0.2,0.1999995,-3.319462e-09,0.0,-500986.0
0.2,0.1999989,-3.316323e-09,0.0,-500280.0
0.2,0.1999998,-3.135439e-09,0.0,-499886.0
0.2,0.1999994,-3.349716e-09,0.0,-495181.0
0.30000000000000004,0.299994,-1.529233e-09,0.0,-770480.0
0.30000000000000004,0.2999939,-2.291289e-09,0.0,-765688.0
0.30000000000000004,0.2999943,-4.013281e-09,0.0,-751794.0
0.30000000000000004,0.2999942,-3.372989e-09,0.0,-749821.0
0.30000000000000004,0.2999941,-3.316631e-09,0.0,-741736.0
0.30000000000000004,0.2999941,-3.299705e-09,0.0,-751589.0
0.30000000000000004,0.2999944,-3.250464e-09,0.0,-750738.0
0.30000000000000004,0.2999935,-3.257511e-09,0.0,-743829.0
0.30000000000000004,0.2999933,-3.329722e-09,0.0,-737947.0
0.30000000000000004,0.2999936,-3.244798e-09,0.0,-755202.0
0.4,0.3999848,-3.448039e-09,0.0,-999016.0
0.4,0.3999837,-3.24426e-09,0.0,-1001804.0
0.4,0.3999839,-3.251152e-09,0.0,-998898.0
0.4,0.3999842,-3.245256e-09,0.0,-1002343.0
0.4,0.3999837,-3.25429e-09,0.0,-999689.0
0.4,0.3999835,-3.257735e-09,0.0,-1001599.0
0.4,0.3999838,-2.856378e-09,0.0,-1000286.0
0.4,0.3999844,-3.257885e-09,0.0,-999786.0
0.4,0.3999847,-3.093549e-09,0.0,-999329.0
0.4,0.3999849,-3.257046e-09,0.0,-1001460.0
0.5,0.500003,-3.27152e-09,0.0,-1252140.0
0.5,0.5000034,-3.276497e-09,0.0,-1251809.0
0.5,0.5000026,-3.276498e-09,0.0,-1252137.0
0.5,0.5000033,-3.284846e-09,0.0,-1252056.0
0.5,0.5000029,-3.274582e-09,0.0,-1252238.0
0.5,0.5000035,-2.933033e-09,0.0,-1254536.0
0.5,0.500003,-3.295565e-09,0.0,-1252587.0
0.5,0.5000035,-2.862271e-09,0.0,-1254617.0
0.5,0.5000041,-3.260262e-09,0.0,-1250311.0
0.5,0.5000037,-3.055024e-09,0.0,-1253154.0
0.6,0.5999892,-3.340901e-09,0.0,-1505952.0
0.6,0.599989,-3.339522e-09,0.0,-1505141.0
0.6,0.599989,-3.331098e-09,0.0,-1498000.0
0.6,0.5999887,-3.337301e-09,0.0,-1506288.0
0.6,0.5999901,-3.093927e-09,0.0,-1502979.0
0.6,0.5999897,-3.32436e-09,0.0,-1500055.0
0.6,0.5999897,-3.318538e-09,0.0,-1503377.0
0.6,0.5999898,-3.334391e-09,0.0,-1501466.0
0.6,0.5999904,-3.322904e-09,0.0,-1506500.0
0.6,0.5999898,-3.323669e-09,0.0,-1503905.0
0.7,0.6999647,-3.256889e-09,0.0,-1766017.0
0.7,0.6999651,-3.77235e-09,0.0,-1770339.0
0.7,0.6999656,-3.349091e-09,0.0,-1767111.0
0.7,0.6999649,-3.149066e-09,0.0,-1764772.0
0.7,0.6999652,-3.184519e-09,0.0,-1766757.0
0.7,0.6999664,-3.514813e-09,0.0,-1767958.0
0.7,0.6999652,-2.252686e-09,0.0,-1767793.0
0.7,0.6999646,-3.27856e-09,0.0,-1767185.0
0.7,0.6999656,-3.265922e-09,0.0,-1769097.0
0.7,0.699965,-3.256503e-09,0.0,-1763603.0
0.7999999999999999,0.7999831,-2.813025e-09,0.0,-1989259.0
0.7999999999999999,0.7999828,-3.126314e-09,0.0,-1967205.0
0.7999999999999999,0.799982,-3.274883e-09,0.0,-1960761.0
0.7999999999999999,0.7999824,-3.261252e-09,0.0,-1960127.0
0.7999999999999999,0.7999809,-3.2539e-09,0.0,-1946349.0
0.7999999999999999,0.7999824,-3.231923e-09,0.0,-1973945.0
0.7999999999999999,0.799983,-3.244174e-09,0.0,-1942009.0
0.7999999999999999,0.7999832,-3.072786e-09,0.0,-1945066.0
0.7999999999999999,0.7999826,-3.381788e-09,0.0,-1951825.0
0.7999999999999999,0.7999828,-3.322439e-09,0.0,-1948927.0
0.8999999999999999,0.8999712,-3.195466e-09,0.0,-2284215.0
0.8999999999999999,0.8999704,-3.281314e-09,0.0,-2280483.0
0.8999999999999999,0.8999704,-3.293567e-09,0.0,-2274761.0
0.8999999999999999,0.8999708,-2.899483e-09,0.0,-2278590.0
0.8999999999999999,0.899972,-3.215608e-09,0.0,-2280175.0
0.8999999999999999,0.8999718,-3.223191e-09,0.0,-2279679.0
0.8999999999999999,0.8999712,-3.243484e-09,0.0,-2287177.0
0.8999999999999999,0.8999706,-3.232762e-09,0.0,-2279226.0
0.8999999999999999,0.8999714,-3.235137e-09,0.0,-2277898.0
0.8999999999999999,0.8999717,-3.468554e-09,0.0,-2279543.0
0.9999999999999999,0.999962,-3.153499e-09,0.0,-2561317.0
0.9999999999999999,0.9999616,-2.756119e-09,0.0,-2562400.0
0.9999999999999999,0.9999612,-3.252519e-09,0.0,-2562306.0
0.9999999999999999,0.9999624,-3.242024e-09,0.0,-2564759.0
0.9999999999999999,0.9999598,-3.248686e-09,0.0,-2563300.0
