V,V_in,I_in,I_sps,V_sps
-2.1999999999999993,-2.199785,-4.382916e-09,0.0,5413467.0
-2.1999999999999993,-2.199784,-4.379548e-09,0.0,5436216.0
-2.1999999999999993,-2.199784,-4.390729e-09,0.0,5425263.0
-2.1999999999999993,-2.199784,-4.379698e-09,0.0,5443543.0
-2.1999999999999993,-2.199787,-4.411404e-09,0.0,5393785.0
-2.1999999999999993,-2.199782,-4.401067e-09,0.0,5411187.0
-2.1999999999999993,-2.199784,-4.371122e-09,0.0,5433544.0
-2.099999999999999,-2.099966,-4.332619e-09,0.0,5091535.0
-2.099999999999999,-2.099967,-4.342266e-09,0.0,5093700.0
-2.099999999999999,-2.099967,-4.357199e-09,0.0,5089002.0
-2.099999999999999,-2.099966,-4.368989e-09,0.0,5089445.0
-2.099999999999999,-2.099968,-4.32795e-09,0.0,5093666.0
-2.099999999999999,-2.099968,-4.305051e-09,0.0,5094828.0
-2.099999999999999,-2.099969,-4.316768e-09,0.0,5084897.0
-2.099999999999999,-2.099966,-4.346706e-09,0.0,5085575.0
-2.099999999999999,-2.099969,-4.31845e-09,0.0,5096215.0
-2.099999999999999,-2.099969,-4.325955e-09,0.0,5093046.0
-1.9999999999999991,-1.999979,-4.290805e-09,0.0,4846363.0
-1.9999999999999991,-1.99998,-4.291416e-09,0.0,4844852.0
-1.9999999999999991,-1.99998,-4.300915e-09,0.0,4843758.0
-1.9999999999999991,-1.99998,-4.264e-09,0.0,4845370.0
-1.9999999999999991,-1.999979,-4.270512e-09,0.0,4846548.0
-1.9999999999999991,-1.999979,-4.288355e-09,0.0,4843782.0
-1.9999999999999991,-1.999981,-4.263079e-09,0.0,4844552.0
-1.9999999999999991,-1.999979,-4.265537e-09,0.0,4844499.0
-1.9999999999999991,-1.99998,-4.258871e-09,0.0,4842880.0
-1.9999999999999991,-1.99998,-4.261782e-09,0.0,4845572.0
-1.899999999999999,-1.899964,-4.256802e-09,0.0,4603876.0
-1.899999999999999,-1.899965,-4.228546e-09,0.0,4602282.0
-1.899999999999999,-1.899964,-4.244319e-09,0.0,4606111.0
-1.899999999999999,-1.899963,-4.211774e-09,0.0,4603025.0
-1.899999999999999,-1.899963,-4.189411e-09,0.0,4605891.0
-1.899999999999999,-1.899966,-4.227008e-09,0.0,4602722.0
-1.899999999999999,-1.899964,-4.198599e-09,0.0,4604457.0
-1.899999999999999,-1.899963,-4.20534e-09,0.0,4604423.0
-1.899999999999999,-1.899964,-4.213996e-09,0.0,4602956.0
-1.899999999999999,-1.899965,-4.197143e-09,0.0,4601319.0
-1.799999999999999,-1.799978,-4.237731e-09,0.0,4364791.0
-1.799999999999999,-1.799979,-4.248071e-09,0.0,4364344.0
-1.799999999999999,-1.79998,-4.204723e-09,0.0,4364851.0
-1.799999999999999,-1.79998,-4.163832e-09,0.0,4365048.0
-1.799999999999999,-1.799979,-4.195079e-09,0.0,4364825.0
-1.799999999999999,-1.799981,-4.199598e-09,0.0,4364627.0
-1.799999999999999,-1.799977,-4.20128e-09,0.0,4365630.0
-1.799999999999999,-1.799978,-4.191251e-09,0.0,4365399.0
-1.799999999999999,-1.799977,-4.191863e-09,0.0,4364018.0
-1.799999999999999,-1.799976,-4.232448e-09,0.0,4365295.0
-1.6999999999999988,-1.699965,-4.197219e-09,0.0,4128671.0
-1.6999999999999988,-1.699964,-4.169115e-09,0.0,4127570.0
-1.6999999999999988,-1.699965,-4.261395e-09,0.0,4127628.0
-1.6999999999999988,-1.699963,-4.197605e-09,0.0,4128612.0
-1.6999999999999988,-1.699964,-4.16697e-09,0.0,4128701.0
-1.6999999999999988,-1.699965,-4.171105e-09,0.0,4128835.0
-1.6999999999999988,-1.699962,-4.172562e-09,0.0,4128350.0
-1.6999999999999988,-1.699965,-4.185428e-09,0.0,4127587.0
-1.6999999999999988,-1.699966,-4.213303e-09,0.0,4127471.0
-1.6999999999999988,-1.699965,-4.193086e-09,0.0,4128777.0
-1.5999999999999988,-1.599978,-4.150506e-09,0.0,3890066.0
-1.5999999999999988,-1.599976,-4.156402e-09,0.0,3891681.0
-1.5999999999999988,-1.599978,-4.166129e-09,0.0,3906399.0
-1.5999999999999988,-1.599978,-4.163293e-09,0.0,3889317.0
-1.5999999999999988,-1.599978,-4.176925e-09,0.0,3895084.0
-1.5999999999999988,-1.599979,-4.172865e-09,0.0,3892711.0
-1.5999999999999988,-1.599977,-4.210467e-09,0.0,3906898.0
-1.5999999999999988,-1.599979,-4.242627e-09,0.0,3908922.0
-1.5999999999999988,-1.599979,-4.17187e-09,0.0,3915005.0
-1.5999999999999988,-1.599978,-4.143458e-09,0.0,3868909.0
-1.4999999999999987,-1.49996,-4.107692e-09,0.0,3660964.0
-1.4999999999999987,-1.499962,-4.062669e-09,0.0,3661673.0
-1.4999999999999987,-1.499961,-4.168578e-09,0.0,3658939.0
-1.4999999999999987,-1.49996,-4.282145e-09,0.0,3662959.0
-1.4999999999999987,-1.499963,-4.150501e-09,0.0,3664872.0
-1.4999999999999987,-1.49996,-4.021317e-09,0.0,3659003.0
-1.4999999999999987,-1.49996,-4.235427e-09,0.0,3665023.0
