V,V_in,I_in,I_sps,V_sps
-3.0,-2.999677,-5.712211e-09,0.0,7580400.0
-3.0,-2.999674,-5.628972e-09,0.0,7578847.0
-3.0,-2.999677,-5.773712e-09,0.0,7578739.0
-3.0,-2.999677,-5.686481e-09,0.0,7579383.0
-3.0,-2.999676,-5.671857e-09,0.0,7579604.0
-3.0,-2.999677,-5.693223e-09,0.0,7578370.0
-3.0,-2.999676,-5.686558e-09,0.0,7576394.0
-3.0,-2.999674,-5.770183e-09,0.0,7578291.0
-3.0,-2.99968,-5.688388e-09,0.0,7580615.0
-3.0,-2.999665,-5.631726e-09,0.0,7578355.0
-2.9,-2.899883,-5.5922e-09,0.0,7303371.0
-2.9,-2.899894,-5.687244e-09,0.0,7303272.0
-2.9,-2.899886,-5.562189e-09,0.0,7302317.0
-2.9,-2.899887,-5.652248e-09,0.0,7303290.0
-2.9,-2.899888,-5.663656e-09,0.0,7302815.0
-2.9,-2.899886,-5.655233e-09,0.0,7302404.0
-2.9,-2.899888,-5.574825e-09,0.0,7303020.0
-2.9,-2.899888,-5.740627e-09,0.0,7301775.0
-2.9,-2.899891,-5.67001e-09,0.0,7301833.0
-2.9,-2.899878,-5.713287e-09,0.0,7302075.0
-2.8,-2.799748,-5.381684e-09,0.0,7019680.0
-2.8,-2.799751,-5.622766e-09,0.0,7019546.0
-2.8,-2.799749,-5.594882e-09,0.0,7020427.0
-2.8,-2.799747,-5.591978e-09,0.0,7020871.0
-2.8,-2.799752,-5.695744e-09,0.0,7020198.0
-2.8,-2.799741,-5.595271e-09,0.0,7020340.0
-2.8,-2.799747,-5.502452e-09,0.0,7020901.0
-2.8,-2.799752,-5.596419e-09,0.0,7019921.0
-2.8,-2.799747,-5.575433e-09,0.0,7020548.0
-2.8,-2.799744,-5.598101e-09,0.0,7020136.0
-2.6999999999999997,-2.699597,-5.567923e-09,0.0,6727693.0
-2.6999999999999997,-2.699605,-5.567545e-09,0.0,6725711.0
-2.6999999999999997,-2.699602,-5.559273e-09,0.0,6728342.0
-2.6999999999999997,-2.699599,-5.640758e-09,0.0,6728416.0
-2.6999999999999997,-2.699607,-5.561571e-09,0.0,6729237.0
-2.6999999999999997,-2.699599,-5.522052e-09,0.0,6727018.0
-2.6999999999999997,-2.6996,-5.590139e-09,0.0,6725969.0
-2.6999999999999997,-2.699614,-5.546559e-09,0.0,6728713.0
-2.6999999999999997,-2.699603,-5.556518e-09,0.0,6729964.0
-2.6999999999999997,-2.699604,-5.558731e-09,0.0,6730258.0
-2.5999999999999996,-2.599828,-5.520289e-09,0.0,6378807.0
-2.5999999999999996,-2.599837,-5.528334e-09,0.0,6374297.0
-2.5999999999999996,-2.599832,-5.457266e-09,0.0,6377584.0
-2.5999999999999996,-2.599828,-5.544416e-09,0.0,6373052.0
-2.5999999999999996,-2.599832,-5.508034e-09,0.0,6375358.0
-2.5999999999999996,-2.599832,-5.559655e-09,0.0,6377092.0
-2.5999999999999996,-2.599829,-5.538741e-09,0.0,6374680.0
-2.5999999999999996,-2.599831,-5.539814e-09,0.0,6375458.0
-2.5999999999999996,-2.599834,-5.840695e-09,0.0,6373295.0
-2.5999999999999996,-2.599844,-5.520675e-09,0.0,6374128.0
-2.4999999999999996,-2.499773,-5.444167e-09,0.0,6104430.0
-2.4999999999999996,-2.499763,-5.442406e-09,0.0,6106767.0
-2.4999999999999996,-2.499764,-5.597026e-09,0.0,6104825.0
-2.4999999999999996,-2.499768,-5.421422e-09,0.0,6105156.0
-2.4999999999999996,-2.499766,-5.366283e-09,0.0,6106590.0
-2.4999999999999996,-2.499763,-5.434745e-09,0.0,6106359.0
-2.4999999999999996,-2.499763,-5.437734e-09,0.0,6105569.0
-2.4999999999999996,-2.499765,-5.43023e-09,0.0,6104549.0
-2.4999999999999996,-2.499766,-5.431987e-09,0.0,6104949.0
-2.4999999999999996,-2.499759,-5.330903e-09,0.0,6104502.0
-2.3999999999999995,-2.399674,-5.38328e-09,0.0,5868839.0
-2.3999999999999995,-2.399668,-5.455883e-09,0.0,5872226.0
-2.3999999999999995,-2.399675,-5.361611e-09,0.0,5869153.0
-2.3999999999999995,-2.399673,-5.307384e-09,0.0,5872104.0
-2.3999999999999995,-2.399673,-5.363139e-09,0.0,5868620.0
-2.3999999999999995,-2.39967,-5.466141e-09,0.0,5870482.0
-2.3999999999999995,-2.399671,-5.378453e-09,0.0,5870416.0
-2.3999999999999995,-2.399671,-5.299882e-09,0.0,5869942.0
-2.3999999999999995,-2.399668,-5.377e-09,0.0,5871332.0
-2.3999999999999995,-2.399672,-5.359694e-09,0.0,5870989.0
-2.2999999999999994,-2.299881,-5.319105e-09,0.0,5632622.0
-2.2999999999999994,-2.299876,-5.320099e-09,0.0,5633558.0
-2.2999999999999994,-2.299879,-5.321013e-09,0.0,5633344.0
