V,I,V_in,I_in,I_sps,V_sps
0,-0.008200000000000004,-17.66989,-0.00819983,8320364.0,0.0
0,-0.008200000000000004,-17.66993,-0.00819983,8320273.0,0.0
0,-0.008200000000000004,-17.66991,-0.00819983,8320276.0,0.0
0,-0.008200000000000004,-17.66994,-0.008199826,8320020.0,0.0
0,-0.008200000000000004,-17.67001,-0.008199838,8320193.0,0.0
0,-0.008200000000000004,-17.67009,-0.008199832,8320315.0,0.0
0,-0.008200000000000004,-17.67014,-0.008199829,8320277.0,0.0
0,-0.008100000000000005,-17.45623,-0.008099714,8320381.0,0.0
0,-0.008100000000000005,-17.45641,-0.008099721,8320405.0,0.0
0,-0.008100000000000005,-17.45657,-0.008099712,8320297.0,0.0
0,-0.008100000000000005,-17.45672,-0.008099716,8320389.0,0.0
0,-0.008100000000000005,-17.45687,-0.008099704,8320383.0,0.0
0,-0.008100000000000005,-17.457,-0.008099712,8320437.0,0.0
0,-0.008100000000000005,-17.45709,-0.008099716,8320383.0,0.0
0,-0.008100000000000005,-17.45709,-0.008099712,8320261.0,0.0
0,-0.008100000000000005,-17.45709,-0.008099716,8320294.0,0.0
0,-0.008100000000000005,-17.45709,-0.00809972,8320319.0,0.0
0,-0.008000000000000005,-17.24333,-0.007999791,8320386.0,0.0
0,-0.008000000000000005,-17.24349,-0.007999798,8320361.0,0.0
0,-0.008000000000000005,-17.24364,-0.007999801,8320296.0,0.0
0,-0.008000000000000005,-17.24376,-0.007999788,8320380.0,0.0
0,-0.008000000000000005,-17.24376,-0.007999802,8320353.0,0.0
0,-0.008000000000000005,-17.24371,-0.007999809,8320239.0,0.0
0,-0.008000000000000005,-17.24366,-0.007999803,8320335.0,0.0
0,-0.008000000000000005,-17.24358,-0.007999806,8320301.0,0.0
0,-0.008000000000000005,-17.24354,-0.007999804,8320396.0,0.0
0,-0.008000000000000005,-17.24358,-0.007999804,8320508.0,0.0
0,-0.007900000000000006,-17.02908,-0.007899731,8320463.0,0.0
0,-0.007900000000000006,-17.02913,-0.007899727,8320401.0,0.0
0,-0.007900000000000006,-17.02916,-0.007899721,8320399.0,0.0
0,-0.007900000000000006,-17.02919,-0.007899724,8320407.0,0.0
0,-0.007900000000000006,-17.02921,-0.007899736,8320362.0,0.0
0,-0.007900000000000006,-17.02926,-0.007899724,8320342.0,0.0
0,-0.007900000000000006,-17.02934,-0.007899724,8320416.0,0.0
0,-0.007900000000000006,-17.0295,-0.007899734,8320522.0,0.0
0,-0.007900000000000006,-17.02965,-0.007899724,8320504.0,0.0
0,-0.007900000000000006,-17.02978,-0.007899728,8320580.0,0.0
0,-0.007800000000000006,-16.81612,-0.007799738,8320484.0,0.0
0,-0.007800000000000006,-16.81624,-0.007799728,8320385.0,0.0
0,-0.007800000000000006,-16.81637,-0.007799734,8320240.0,0.0
0,-0.007800000000000006,-16.81647,-0.007799733,8320383.0,0.0
0,-0.007800000000000006,-16.81659,-0.007799739,8320350.0,0.0
0,-0.007800000000000006,-16.81675,-0.007799728,8320171.0,0.0
0,-0.007800000000000006,-16.81694,-0.007799734,8320190.0,0.0
0,-0.007800000000000006,-16.81713,-0.007799729,8320418.0,0.0
0,-0.007800000000000006,-16.8173,-0.007799721,8320193.0,0.0
0,-0.007800000000000006,-16.81744,-0.007799734,8320226.0,0.0
0,-0.0077000000000000055,-16.60358,-0.007699827,8320474.0,0.0
0,-0.0077000000000000055,-16.60361,-0.007699829,8320342.0,0.0
0,-0.0077000000000000055,-16.60364,-0.007699833,8320320.0,0.0
0,-0.0077000000000000055,-16.60361,-0.007699825,8320290.0,0.0
0,-0.0077000000000000055,-16.60357,-0.007699831,8320387.0,0.0
0,-0.0077000000000000055,-16.60354,-0.007699829,8320398.0,0.0
0,-0.0077000000000000055,-16.6035,-0.007699829,8320405.0,0.0
0,-0.0077000000000000055,-16.60345,-0.00769983,8320295.0,0.0
0,-0.0077000000000000055,-16.6034,-0.007699834,8320321.0,0.0
0,-0.0077000000000000055,-16.60334,-0.007699828,8320219.0,0.0
0,-0.007600000000000005,-16.38848,-0.00759971,8320480.0,0.0
0,-0.007600000000000005,-16.38852,-0.007599713,8320345.0,0.0
0,-0.007600000000000005,-16.38854,-0.007599708,8320324.0,0.0
0,-0.007600000000000005,-16.38856,-0.007599715,8320320.0,0.0
0,-0.007600000000000005,-16.38858,-0.007599722,8319879.0,0.0
0,-0.007600000000000005,-16.38863,-0.007599719,8320316.0,0.0
0,-0.007600000000000005,-16.38873,-0.007599713,8320354.0,0.0
0,-0.007600000000000005,-16.38888,-0.007599716,8320473.0,0.0
0,-0.007600000000000005,-16.38902,-0.007599718,8320305.0,0.0
0,-0.007600000000000005,-16.38913,-0.007599711,8320346.0,0.0
0,-0.007500000000000005,-16.1752,-0.007499756,8320234.0,0.0
0,-0.007500000000000005,-16.17534,-0.007499753,8320314.0,0.0
0,-0.007500000000000005,-16.17542,-0.007499759,8320444.0,0.0
0,-0.007500000000000005,-16.17549,-0.007499755,8320386.0,0.0
0,-0.007500000000000005,-16.17555,-0.007499759,8320365.0,0.0
0,-0.007500000000000005,-16.17558,-0.00749976,8320403.0,0.0
0,-0.007500000000000005,-16.17565,-0.007499754,8320296.0,0.0
0,-0.007500000000000005,-16.17575,-0.00749976,8320214.0,0.0
0,-0.007500000000000005,-16.17583,-0.007499758,8320305.0,0.0
0,-0.007500000000000005,-16.17592,-0.007499758,8320325.0,0.0
0,-0.007400000000000005,-15.96226,-0.007399863,8320188.0,0.0
0,-0.007400000000000005,-15.96232,-0.007399862,8320203.0,0.0
0,-0.007400000000000005,-15.96235,-0.007399854,8320183.0,0.0
0,-0.007400000000000005,-15.96241,-0.007399858,8320226.0,0.0
0,-0.007400000000000005,-15.96248,-0.007399867,8320239.0,0.0
0,-0.007400000000000005,-15.96259,-0.007399858,8320138.0,0.0
0,-0.007400000000000005,-15.9627,-0.007399857,8320188.0,0.0
0,-0.007400000000000005,-15.96277,-0.007399859,8320205.0,0.0
0,-0.007400000000000005,-15.96284,-0.007399864,8320029.0,0.0
0,-0.007400000000000005,-15.96284,-0.007399867,8320061.0,0.0
0,-0.007300000000000004,-15.74797,-0.007299781,8320065.0,0.0
0,-0.007300000000000004,-15.74798,-0.00729978,8320071.0,0.0
0,-0.007300000000000004,-15.74799,-0.007299787,8320126.0,0.0
0,-0.007300000000000004,-15.74801,-0.007299783,8320293.0,0.0
0,-0.007300000000000004,-15.74799,-0.00729979,8320204.0,0.0
0,-0.007300000000000004,-15.748,-0.007299781,8320257.0,0.0
0,-0.007300000000000004,-15.74801,-0.00729979,8320218.0,0.0
0,-0.007300000000000004,-15.74801,-0.007299777,8320360.0,0.0
0,-0.007300000000000004,-15.74804,-0.007299784,8320315.0,0.0
0,-0.007300000000000004,-15.74803,-0.00729978,8320435.0,0.0
0,-0.007200000000000004,-15.53371,-0.007199819,8320348.0,0.0
0,-0.007200000000000004,-15.53377,-0.007199817,8320504.0,0.0
0,-0.007200000000000004,-15.53385,-0.007199812,8320491.0,0.0
0,-0.007200000000000004,-15.53404,-0.007199815,8320412.0,0.0
0,-0.007200000000000004,-15.53424,-0.007199826,8320554.0,0.0
0,-0.007200000000000004,-15.53443,-0.007199815,8320439.0,0.0
0,-0.007200000000000004,-15.53456,-0.007199808,8320433.0,0.0
0,-0.007200000000000004,-15.53466,-0.007199806,8320452.0,0.0
0,-0.007200000000000004,-15.53473,-0.007199813,8320410.0,0.0
0,-0.007200000000000004,-15.53476,-0.007199814,8320332.0,0.0
