V,I,V_in,I_in,I_sps,V_sps
0,-0.00019999999999999982,-0.3974679,-0.0001999976,0.0,-5903885.0
0,-0.00019999999999999982,-0.3974659,-0.0001999974,0.0,-5905516.0
0,-0.00019999999999999982,-0.3974678,-0.0001999974,0.0,-5905142.0
0,-0.00019999999999999982,-0.3974682,-0.0001999973,0.0,-5907744.0
0,-0.00019999999999999982,-0.3974694,-0.0001999976,0.0,-5903722.0
0,-0.00019999999999999982,-0.39747,-0.0001999975,0.0,-5905284.0
0,-9.999999999999982e-05,-0.1987338,-9.999846e-05,0.0,-5901082.0
0,-9.999999999999982e-05,-0.1987332,-9.999843e-05,0.0,-5900797.0
0,-9.999999999999982e-05,-0.1987326,-9.999836e-05,0.0,-5906561.0
0,-9.999999999999982e-05,-0.1987336,-9.999851e-05,0.0,-5907299.0
0,-9.999999999999982e-05,-0.1987338,-9.999851e-05,0.0,-5903200.0
0,-9.999999999999982e-05,-0.1987342,-9.999846e-05,0.0,-5906678.0
0,-9.999999999999982e-05,-0.1987335,-9.999845e-05,0.0,-5903467.0
0,-9.999999999999982e-05,-0.1987335,-9.999855e-05,0.0,-5902117.0
0,-9.999999999999982e-05,-0.1987337,-9.999841e-05,0.0,-5903140.0
0,-9.999999999999982e-05,-0.1987335,-9.999848e-05,0.0,-5905177.0
0,1.8973538018496328e-19,-1.813533e-05,8.516928e-13,0.0,-5906746.0
0,1.8973538018496328e-19,-1.662958e-05,1.234586e-12,0.0,-5906239.0
0,1.8973538018496328e-19,-1.758779e-05,1.464311e-12,0.0,-5905574.0
0,1.8973538018496328e-19,-1.758784e-05,1.387741e-12,0.0,-5906982.0
0,1.8973538018496328e-19,-1.786158e-05,1.694039e-12,0.0,-5903988.0
0,1.8973538018496328e-19,-1.690334e-05,1.158009e-12,0.0,-5897926.0
0,1.8973538018496328e-19,-1.772468e-05,1.234586e-12,0.0,-5902059.0
0,1.8973538018496328e-19,-1.71771e-05,1.234588e-12,0.0,-5901913.0
0,1.8973538018496328e-19,-1.786155e-05,8.516972e-13,0.0,-5904574.0
0,1.8973538018496328e-19,-1.799842e-05,1.00486e-12,0.0,-5905421.0
0,0.0001000000000000002,0.1987038,9.999896e-05,0.0,-5900428.0
0,0.0001000000000000002,0.1987035,9.999894e-05,0.0,-5906752.0
0,0.0001000000000000002,0.1987034,9.999893e-05,0.0,-5904473.0
0,0.0001000000000000002,0.198704,9.999881e-05,0.0,-5902622.0
0,0.0001000000000000002,0.1987044,9.999897e-05,0.0,-5900380.0
0,0.0001000000000000002,0.1987031,9.999894e-05,0.0,-5899732.0
0,0.0001000000000000002,0.1987038,9.999898e-05,0.0,-5906227.0
0,0.0001000000000000002,0.1987039,9.999894e-05,0.0,-5904649.0
0,0.0001000000000000002,0.1987049,9.99989e-05,0.0,-5904185.0
0,0.0001000000000000002,0.1987035,9.999888e-05,0.0,-5903543.0
0,0.0002000000000000002,0.3973898,0.0001999793,0.0,-5904930.0
0,0.0002000000000000002,0.3973894,0.0001999797,0.0,-5904087.0
0,0.0002000000000000002,0.3973913,0.0001999796,0.0,-5903203.0
0,0.0002000000000000002,0.3973897,0.0001999804,0.0,-5902656.0
0,0.0002000000000000002,0.3973908,0.0001999794,0.0,-5904360.0
0,0.0002000000000000002,0.3973901,0.0001999797,0.0,-5907027.0
0,0.0002000000000000002,0.397391,0.0001999793,0.0,-5906120.0
0,0.0002000000000000002,0.3973891,0.0001999798,0.0,-5903441.0
0,0.0002000000000000002,0.3973907,0.0001999797,0.0,-5902949.0
0,0.0002000000000000002,0.3973902,0.0001999796,0.0,-5900474.0
0,0.0003000000000000002,0.5961047,0.0002999732,0.0,-5903285.0
0,0.0003000000000000002,0.5961047,0.000299973,0.0,-5903675.0
0,0.0003000000000000002,0.5961035,0.000299973,0.0,-5908770.0
0,0.0003000000000000002,0.5961028,0.0002999725,0.0,-5906869.0
0,0.0003000000000000002,0.5961044,0.000299973,0.0,-5908276.0
0,0.0003000000000000002,0.5961052,0.0002999729,0.0,-5901315.0
0,0.0003000000000000002,0.5961056,0.0002999731,0.0,-5901185.0
0,0.0003000000000000002,0.5961047,0.0002999725,0.0,-5906952.0
0,0.0003000000000000002,0.5961047,0.000299974,0.0,-5908551.0
0,0.0003000000000000002,0.596105,0.0002999729,0.0,-5898807.0
0,0.0004000000000000002,0.7948591,0.0003999849,0.0,-5901161.0
0,0.0004000000000000002,0.7948566,0.0003999855,0.0,-5905662.0
0,0.0004000000000000002,0.7948589,0.0003999849,0.0,-5899967.0
0,0.0004000000000000002,0.7948578,0.0003999848,0.0,-5901529.0
0,0.0004000000000000002,0.7948586,0.0003999853,0.0,-5903448.0
0,0.0004000000000000002,0.7948594,0.0003999856,0.0,-5906684.0
0,0.0004000000000000002,0.7948593,0.0003999852,0.0,-5902815.0
0,0.0004000000000000002,0.7948583,0.0003999856,0.0,-5904750.0
0,0.0004000000000000002,0.7948577,0.0003999852,0.0,-5902519.0
0,0.0004000000000000002,0.7948576,0.0003999855,0.0,-5900173.0
0,0.0005000000000000002,0.9935576,0.0004999709,0.0,-5905883.0
0,0.0005000000000000002,0.9935598,0.0004999709,0.0,-5905109.0
0,0.0005000000000000002,0.993559,0.0004999715,0.0,-5902576.0
0,0.0005000000000000002,0.9935584,0.0004999706,0.0,-5905226.0
0,0.0005000000000000002,0.9935577,0.0004999695,0.0,-5905619.0
0,0.0005000000000000002,0.9935585,0.000499971,0.0,-5905661.0
0,0.0005000000000000002,0.9935603,0.0004999711,0.0,-5904900.0
0,0.0005000000000000002,0.9935576,0.0004999701,0.0,-5901059.0
0,0.0005000000000000002,0.9935579,0.0004999701,0.0,-5903372.0
0,0.0005000000000000002,0.9935584,0.0004999712,0.0,-5903783.0
0,0.0006000000000000003,1.192308,0.0005999796,0.0,-5901979.0
0,0.0006000000000000003,1.192309,0.0005999794,0.0,-5906665.0
0,0.0006000000000000003,1.192306,0.0005999797,0.0,-5902958.0
0,0.0006000000000000003,1.192307,0.0005999802,0.0,-5904336.0
0,0.0006000000000000003,1.192306,0.0005999798,0.0,-5904614.0
0,0.0006000000000000003,1.192309,0.0005999797,0.0,-5905304.0
0,0.0006000000000000003,1.192308,0.0005999799,0.0,-5903885.0
0,0.0006000000000000003,1.192308,0.0005999802,0.0,-5903939.0
0,0.0006000000000000003,1.192307,0.0005999798,0.0,-5901981.0
0,0.0006000000000000003,1.192309,0.0005999796,0.0,-5906073.0
0,0.0007000000000000003,1.391023,0.0006999726,0.0,-5906218.0
0,0.0007000000000000003,1.391027,0.0006999737,0.0,-5905574.0
0,0.0007000000000000003,1.391026,0.000699973,0.0,-5904955.0
