V,V_in,I_in,I_sps,V_sps
0.1,0.1000038,-7.074979e-09,10.0,16678265.0
0.1,0.1000042,-6.808182e-09,10.0,16474123.0
0.1,0.1000046,-6.79088e-09,10.0,16473951.0
0.1,0.1000038,-6.839125e-09,10.0,16473204.0
0.1,0.1000034,-6.781613e-09,10.0,16471424.0
0.1,0.1000038,-6.794478e-09,10.0,16471401.0
0.1,0.1000025,-7.004676e-09,10.0,16475796.0
0.1,0.1000041,-6.840498e-09,10.0,16474439.0
0.1,0.1000028,-6.931707e-09,10.0,16474233.0
0.1,0.09999945,-6.865998e-09,10.0,16472931.0
0.2,0.2000078,-6.836742e-09,10.0,16475591.0
0.2,0.2000078,-6.817146e-09,10.0,16219346.0
0.2,0.2000078,-6.803967e-09,10.0,16221148.0
0.2,0.2000077,-6.825488e-09,10.0,16223356.0
0.2,0.2000076,-6.841715e-09,10.0,16224026.0
0.2,0.2000076,-6.784524e-09,10.0,16228606.0
0.2,0.2000061,-6.832305e-09,10.0,16222469.0
0.2,0.200008,-6.841795e-09,10.0,16216105.0
0.2,0.2000079,-6.857578e-09,10.0,16225509.0
0.2,0.2000077,-6.796153e-09,10.0,16223947.0
0.30000000000000004,0.3000019,-6.897554e-09,10.0,16225234.0
0.30000000000000004,0.300002,-6.904212e-09,10.0,15972219.0
0.30000000000000004,0.3000017,-6.945561e-09,10.0,15973375.0
0.30000000000000004,0.300002,-6.846623e-09,10.0,15973742.0
0.30000000000000004,0.3000026,-6.859341e-09,10.0,15973213.0
0.30000000000000004,0.300002,-6.940971e-09,10.0,15971382.0
0.30000000000000004,0.3000015,-6.93982e-09,10.0,15972349.0
0.30000000000000004,0.3000021,-6.89349e-09,10.0,15980268.0
0.30000000000000004,0.300001,-6.88782e-09,10.0,15974176.0
0.30000000000000004,0.3000021,-6.927032e-09,10.0,15971054.0
0.4,0.3999918,-6.853593e-09,10.0,15977833.0
0.4,0.3999937,-6.878254e-09,10.0,15713243.0
0.4,0.399993,-6.829923e-09,10.0,15724076.0
0.4,0.3999932,-6.865307e-09,10.0,15723383.0
0.4,0.3999931,-6.85313e-09,10.0,15722874.0
0.4,0.399992,-6.927183e-09,10.0,15716702.0
0.4,0.3999923,-6.875718e-09,10.0,15722261.0
0.4,0.3999927,-6.816604e-09,10.0,15720272.0
0.4,0.3999925,-6.782069e-09,10.0,15718770.0
0.4,0.3999928,-6.89395e-09,10.0,15720711.0
0.5,0.5000128,-6.811015e-09,10.0,15721338.0
0.5,0.5000123,-6.844088e-09,10.0,15456130.0
0.5,0.500012,-6.834602e-09,10.0,15456947.0
0.5,0.5000122,-6.86254e-09,10.0,15456589.0
0.5,0.5000114,-6.829082e-09,10.0,15458499.0
0.5,0.5000118,-6.84027e-09,10.0,15457408.0
0.5,0.5000123,-6.818138e-09,10.0,15455295.0
0.5,0.5000032,-6.842336e-09,10.0,15457523.0
0.5,0.5000127,-6.867298e-09,10.0,15455533.0
0.5,0.5000129,-6.729384e-09,10.0,15460424.0
0.6,0.5999988,-6.863926e-09,10.0,15457579.0
0.6,0.5999985,-6.819971e-09,10.0,15208794.0
0.6,0.5999985,-6.923962e-09,10.0,15209064.0
0.6,0.5999998,-6.797308e-09,10.0,15209465.0
0.6,0.5999992,-6.860636e-09,10.0,15207613.0
0.6,0.5999991,-6.903518e-09,10.0,15208232.0
0.6,0.5999972,-6.885984e-09,10.0,15206494.0
0.6,0.6,-6.923657e-09,10.0,15207881.0
0.6,0.599999,-6.849221e-09,10.0,15208254.0
0.6,0.5999988,-6.87618e-09,10.0,15207357.0
0.7,0.6999761,-6.83973e-09,10.0,15209461.0
0.7,0.6999764,-6.844627e-09,10.0,14975898.0
0.7,0.6999758,-6.790566e-09,10.0,14980590.0
0.7,0.6999771,-6.83383e-09,10.0,14976921.0
0.7,0.6999763,-6.823335e-09,10.0,14974705.0
0.7,0.6999768,-6.842403e-09,10.0,14976592.0
0.7,0.699957,-6.804963e-09,10.0,14978461.0
0.7,0.6999764,-6.829381e-09,10.0,14976534.0
0.7,0.6999754,-6.795086e-09,10.0,14975337.0
0.7,0.6999763,-6.826482e-09,10.0,14977912.0
0.7999999999999999,0.7999929,-6.840796e-09,10.0,14977323.0
0.7999999999999999,0.7999931,-6.853131e-09,10.0,14750883.0
0.7999999999999999,0.7999943,-6.858949e-09,10.0,14746911.0
0.7999999999999999,0.799993,-6.835053e-09,10.0,14750787.0
0.7999999999999999,0.799992,-6.878246e-09,10.0,14744156.0
0.7999999999999999,0.7999915,-6.883606e-09,10.0,14748308.0
0.7999999999999999,0.7999923,-6.813081e-09,10.0,14744115.0
0.7999999999999999,0.7999911,-6.797378e-09,10.0,14746237.0
0.7999999999999999,0.7999921,-6.926869e-09,10.0,14753706.0
0.7999999999999999,0.799994,-6.889723e-09,10.0,14746639.0
0.8999999999999999,0.8999801,-6.777773e-09,10.0,14746443.0
0.8999999999999999,0.8999799,-6.803117e-09,10.0,14524389.0
0.8999999999999999,0.8999824,-6.777545e-09,10.0,14522813.0
0.8999999999999999,0.8999792,-6.767889e-09,10.0,14523479.0
0.8999999999999999,0.8999797,-6.801887e-09,10.0,14531492.0
0.8999999999999999,0.899982,-6.842179e-09,10.0,14519816.0
0.8999999999999999,0.8999801,-6.812001e-09,10.0,14520777.0
0.8999999999999999,0.8999836,-6.852212e-09,10.0,14515574.0
0.8999999999999999,0.8999814,-6.831763e-09,10.0,14517101.0
0.8999999999999999,0.8999814,-6.905811e-09,10.0,14519458.0
0.9999999999999999,0.9999709,-6.864768e-09,10.0,14526254.0
0.9999999999999999,0.9999709,-6.951598e-09,10.0,14294226.0
0.9999999999999999,0.9999713,-6.923038e-09,10.0,14293781.0
0.9999999999999999,0.9999724,-6.898451e-09,10.0,14293320.0
0.9999999999999999,0.999971,-6.925949e-09,10.0,14304676.0
0.9999999999999999,0.9999699,-6.870432e-09,10.0,14283847.0
0.9999999999999999,0.9999713,-6.832443e-09,10.0,14294862.0
0.9999999999999999,0.9999711,-6.890491e-09,10.0,14302083.0
0.9999999999999999,0.9999718,-6.914386e-09,10.0,14288826.0
0.9999999999999999,0.9999711,-6.842176e-09,10.0,14294305.0
1.0999999999999999,1.099982,-6.795307e-09,10.0,14289846.0
1.0999999999999999,1.099983,-6.773635e-09,10.0,14074853.0
1.0999999999999999,1.099982,-6.674699e-09,10.0,14070818.0
1.0999999999999999,1.099982,-6.856569e-09,10.0,14070964.0
1.0999999999999999,1.099982,-6.816441e-09,10.0,14073554.0
1.0999999999999999,1.099981,-6.874564e-09,10.0,14069608.0
1.0999999999999999,1.099982,-6.837502e-09,10.0,14074459.0
1.0999999999999999,1.099982,-7.051147e-09,10.0,14072791.0
1.0999999999999999,1.099982,-6.891947e-09,10.0,14068042.0
1.0999999999999999,1.099982,-6.787573e-09,10.0,14075232.0
1.2,1.199973,-6.859016e-09,10.0,14072146.0
1.2,1.199972,-6.734963e-09,10.0,13854271.0
1.2,1.199973,-6.836199e-09,10.0,13852107.0
1.2,1.199974,-6.923953e-09,10.0,13849037.0
1.2,1.199972,-6.802734e-09,10.0,13847338.0
1.2,1.199973,-6.831757e-09,10.0,13853435.0
1.2,1.199973,-6.933757e-09,10.0,13849216.0
1.2,1.199973,-6.871572e-09,10.0,13850568.0
1.2,1.199972,-6.867283e-09,10.0,13844904.0
1.2,1.199973,-6.867664e-09,10.0,13850160.0
1.3,1.299998,-6.75089e-09,10.0,13860653.0
1.3,1.299997,-6.788411e-09,10.0,13656816.0
1.3,1.299999,-6.858253e-09,10.0,13651979.0
1.3,1.299998,-6.77738e-09,10.0,13652883.0
1.3,1.299997,-6.779989e-09,10.0,13660882.0
1.3,1.299997,-6.806256e-09,10.0,13654373.0
1.3,1.299995,-6.745066e-09,10.0,13661371.0
