V,V_in,I_in,V_i,V_2x,T
0.1,0.1000748,5.067545e-05,0.207579,0.107298,21.629999
0.1,0.1000742,5.067566e-05,0.207612,0.107347,21.610001
0.1,0.1000735,5.067543e-05,0.207523,0.107343,21.620001
0.1,0.1000732,5.067581e-05,0.207539,0.10729,21.610001
0.1,0.1000736,5.067604e-05,0.207487,0.107455,21.610001
0.1,0.1000739,5.067573e-05,0.207523,0.10729,21.610001
0.1,0.100073,5.067552e-05,0.207463,0.10731,21.6
0.1,0.1000746,5.067567e-05,0.207595,0.107318,21.610001
0.1,0.1000745,5.067642e-05,0.207551,0.10752,21.610001
0.1,0.1000758,5.067572e-05,0.207583,0.107375,21.6
0.1,0.1000741,5.067603e-05,0.20764,0.107375,21.6
0.1,0.1000746,5.067608e-05,0.207471,0.107182,21.610001
0.1,0.1000749,5.067545e-05,0.207511,0.107463,21.620001
0.1,0.1000747,5.067481e-05,0.207519,0.107391,21.610001
0.1,0.1000743,5.067466e-05,0.207599,0.107318,21.6
0.1,0.1000745,5.067508e-05,0.207515,0.107234,21.610001
0.1,0.1000735,5.067571e-05,0.207608,0.107375,21.6
0.1,0.1000742,5.067432e-05,0.207519,0.107363,21.6
0.1,0.1000747,5.067472e-05,0.207547,0.107177,21.610001
0.1,0.1000736,5.067435e-05,0.207555,0.107411,21.6
0.1,0.1000741,5.067516e-05,0.207587,0.107536,21.610001
0.1,0.1000747,5.067447e-05,0.207583,0.107371,21.610001
0.1,0.1000757,5.067509e-05,0.207563,0.107351,21.610001
0.1,0.1000746,5.067483e-05,0.207527,0.10725,21.610001
0.1,0.1000743,5.067505e-05,0.207519,0.107226,21.610001
0.1,0.1000757,5.067514e-05,0.207511,0.107278,21.610001
0.1,0.1000764,5.067566e-05,0.207523,0.107391,21.629999
0.1,0.1000764,5.067582e-05,0.207547,0.107363,21.629999
0.1,0.1000757,5.06758e-05,0.207543,0.107468,21.610001
0.1,0.1000756,5.06758e-05,0.207571,0.107403,21.620001
0.1,0.1000779,5.067562e-05,0.207612,0.107387,21.620001
0.1,0.1000779,5.067579e-05,0.207563,0.107335,21.629999
0.1,0.1000781,5.067588e-05,0.207579,0.107536,21.629999
0.1,0.1000774,5.06757e-05,0.207555,0.10754,21.629999
0.1,0.1000771,5.067579e-05,0.207515,0.107472,21.620001
0.1,0.1000762,5.067634e-05,0.207608,0.107391,21.639999
0.1,0.1000765,5.067636e-05,0.207563,0.107246,21.629999
0.1,0.1000758,5.067581e-05,0.207595,0.107254,21.639999
0.1,0.1000761,5.067575e-05,0.207563,0.107468,21.629999
0.1,0.1000759,5.067647e-05,0.207583,0.107371,21.639999
0.1,0.1000766,5.067678e-05,0.207531,0.107395,21.639999
0.1,0.1000765,5.067668e-05,0.207571,0.107455,21.639999
0.1,0.1000748,5.067622e-05,0.207531,0.107657,21.629999
0.1,0.100075,5.067594e-05,0.207555,0.107504,21.639999
0.1,0.1000747,5.067647e-05,0.207535,0.107399,21.65
0.1,0.1000748,5.067612e-05,0.207567,0.107528,21.65
0.1,0.1000754,5.067637e-05,0.207559,0.107339,21.65
0.1,0.1000757,5.067557e-05,0.207636,0.10731,21.65
0.1,0.1000741,5.067614e-05,0.207531,0.107463,21.65
0.1,0.1000757,5.067648e-05,0.207604,0.107476,21.66
0.1,0.1000761,5.06759e-05,0.207487,0.107407,21.65
0.1,0.1000745,5.067513e-05,0.207571,0.107323,21.66
0.1,0.1000733,5.067547e-05,0.207579,0.107403,21.65
0.15000000000000002,0.150111,7.103412e-05,0.307337,0.158913,21.66
0.15000000000000002,0.1501107,7.103409e-05,0.307317,0.15878,21.66
0.15000000000000002,0.1501099,7.103405e-05,0.307413,0.158696,21.66
0.15000000000000002,0.1501102,7.103364e-05,0.307381,0.158442,21.66
0.15000000000000002,0.1501098,7.103285e-05,0.307349,0.1587,21.67
0.15000000000000002,0.1501101,7.103355e-05,0.307321,0.158688,21.68
0.15000000000000002,0.15011,7.103389e-05,0.307361,0.158607,21.67
0.15000000000000002,0.1501106,7.103373e-05,0.307389,0.158676,21.67
0.15000000000000002,0.1501097,7.103338e-05,0.307449,0.158615,21.67
0.15000000000000002,0.1501102,7.103455e-05,0.307337,0.1587,21.68
0.15000000000000002,0.1501103,7.103458e-05,0.307369,0.158603,21.67
0.15000000000000002,0.1501114,7.103499e-05,0.307321,0.158736,21.67
0.15000000000000002,0.1501108,7.10341e-05,0.307317,0.158555,21.67
0.15000000000000002,0.1501114,7.10332e-05,0.307429,0.158841,21.67
0.15000000000000002,0.1501106,7.103297e-05,0.307333,0.158748,21.67
0.15000000000000002,0.1501088,7.103346e-05,0.307353,0.15878,21.68
0.15000000000000002,0.1501086,7.103296e-05,0.307417,0.158736,21.67
0.15000000000000002,0.1501082,7.103239e-05,0.307365,0.158804,21.67
0.15000000000000002,0.1501089,7.103382e-05,0.307312,0.158486,21.68
0.15000000000000002,0.1501084,7.103295e-05,0.307389,0.158563,21.68
0.15000000000000002,0.1501084,7.103328e-05,0.307329,0.158659,21.68
0.15000000000000002,0.1501088,7.103379e-05,0.307341,0.158663,21.68
0.15000000000000002,0.1501103,7.103365e-05,0.307425,0.158704,21.67
0.15000000000000002,0.1501098,7.103455e-05,0.307429,0.158901,21.68
0.15000000000000002,0.1501112,7.103492e-05,0.307393,0.158873,21.67
0.15000000000000002,0.150111,7.103418e-05,0.307353,0.158909,21.68
0.15000000000000002,0.1501099,7.103402e-05,0.307429,0.158667,21.67
0.15000000000000002,0.1501106,7.103448e-05,0.307357,0.158684,21.68
0.15000000000000002,0.1501097,7.103386e-05,0.307317,0.158784,21.68
0.15000000000000002,0.1501108,7.103506e-05,0.307345,0.159167,21.68
0.15000000000000002,0.150111,7.1036e-05,0.307357,0.158869,21.68
0.15000000000000002,0.1501094,7.103462e-05,0.307377,0.158829,21.67
0.15000000000000002,0.1501097,7.103587e-05,0.307377,0.1588,21.68
0.15000000000000002,0.1501102,7.103366e-05,0.307413,0.158873,21.67
0.15000000000000002,0.1501096,7.10349e-05,0.307361,0.158502,21.68
0.15000000000000002,0.1501107,7.103458e-05,0.307397,0.158929,21.68
0.15000000000000002,0.1501101,7.103504e-05,0.307393,0.158667,21.68
0.15000000000000002,0.1501092,7.103453e-05,0.307232,0.1587,21.68
0.15000000000000002,0.1501095,7.103381e-05,0.307341,0.158829,21.67
0.15000000000000002,0.1501091,7.103428e-05,0.307345,0.15868,21.67
0.15000000000000002,0.1501086,7.103391e-05,0.307317,0.158615,21.67
0.15000000000000002,0.1501101,7.103397e-05,0.307353,0.158796,21.67
0.15000000000000002,0.15011,7.103436e-05,0.307385,0.158756,21.67
0.15000000000000002,0.1501112,7.103426e-05,0.307361,0.158994,21.68
0.15000000000000002,0.1501105,7.103389e-05,0.307365,0.158764,21.68
0.15000000000000002,0.1501105,7.103467e-05,0.307365,0.158684,21.68
0.15000000000000002,0.1501107,7.103362e-05,0.307377,0.158764,21.67
0.15000000000000002,0.1501099,7.103427e-05,0.307462,0.158933,21.68
0.15000000000000002,0.1501102,7.103376e-05,0.307345,0.158909,21.690001
0.15000000000000002,0.1501103,7.103404e-05,0.307365,0.158482,21.68
0.15000000000000002,0.1501106,7.103381e-05,0.307381,0.158611,21.690001
0.15000000000000002,0.1501112,7.103346e-05,0.307385,0.158555,21.68
0.15000000000000002,0.1501103,7.103419e-05,0.307401,0.158297,21.690001
0.15000000000000002,0.1501111,7.103357e-05,0.307361,0.158595,21.68
0.15000000000000002,0.1501097,7.103356e-05,0.307353,0.158458,21.690001
0.15000000000000002,0.1501095,7.103314e-05,0.3073,0.158591,21.690001
0.15000000000000002,0.1501105,7.103302e-05,0.307381,0.158591,21.700001
0.15000000000000002,0.1501121,7.103255e-05,0.307385,0.158595,21.690001
0.15000000000000002,0.1501116,7.103306e-05,0.307409,0.1588,21.700001
0.15000000000000002,0.1501119,7.103309e-05,0.307329,0.158768,21.700001
0.15000000000000002,0.1501125,7.103284e-05,0.307373,0.158442,21.700001
0.15000000000000002,0.1501112,7.103271e-05,0.307409,0.158808,21.700001
0.15000000000000002,0.1501108,7.103305e-05,0.307393,0.158434,21.700001
0.15000000000000002,0.1501114,7.103177e-05,0.307244,0.158547,21.700001
0.15000000000000002,0.1501112,7.103183e-05,0.307353,0.158672,21.700001
0.15000000000000002,0.1501078,7.103151e-05,0.307349,0.158595,21.709999
0.15000000000000002,0.1501082,7.103211e-05,0.307325,0.158962,21.709999
0.15000000000000002,0.15011,7.103221e-05,0.307373,0.158627,21.73
0.15000000000000002,0.1501087,7.103182e-05,0.307458,0.15874,21.700001
0.15000000000000002,0.1501086,7.103186e-05,0.307321,0.158784,21.719999
0.15000000000000002,0.1501085,7.103138e-05,0.30728,0.158817,21.719999
0.15000000000000002,0.1501094,7.103109e-05,0.307357,0.158744,21.709999
0.15000000000000002,0.1501097,7.103118e-05,0.307389,0.158502,21.709999
0.15000000000000002,0.1501078,7.103133e-05,0.307373,0.158321,21.73
0.15000000000000002,0.1501087,7.103128e-05,0.307369,0.158124,21.74
0.15000000000000002,0.1501092,7.10307e-05,0.307357,0.158539,21.709999
0.15000000000000002,0.1501085,7.103106e-05,0.307353,0.158619,21.73
0.15000000000000002,0.1501084,7.103088e-05,0.30728,0.158273,21.719999
0.15000000000000002,0.1501096,7.103103e-05,0.307369,0.158478,21.719999
0.15000000000000002,0.1501089,7.103167e-05,0.307317,0.158526,21.73
0.15000000000000002,0.1501087,7.103236e-05,0.307361,0.158704,21.73
0.15000000000000002,0.1501095,7.103277e-05,0.307268,0.158853,21.73
0.15000000000000002,0.1501092,7.103094e-05,0.307409,0.158385,21.719999
0.15000000000000002,0.1501086,7.10319e-05,0.307381,0.158462,21.719999
0.15000000000000002,0.1501095,7.103125e-05,0.3073,0.158704,21.709999
0.15000000000000002,0.1501096,7.103175e-05,0.307373,0.15851,21.709999
0.15000000000000002,0.1501107,7.10317e-05,0.307429,0.158732,21.700001
0.15000000000000002,0.1501075,7.103158e-05,0.307389,0.15839,21.709999
0.15000000000000002,0.1501071,7.103184e-05,0.307417,0.15839,21.700001
0.15000000000000002,0.1501089,7.103282e-05,0.307381,0.158402,21.709999
0.15000000000000002,0.1501092,7.103223e-05,0.307389,0.158619,21.700001
0.15000000000000002,0.1501094,7.103209e-05,0.307308,0.158293,21.700001
0.15000000000000002,0.1501091,7.103262e-05,0.307405,0.158559,21.700001
0.15000000000000002,0.1501099,7.103287e-05,0.307381,0.158571,21.709999
0.15000000000000002,0.1501083,7.103218e-05,0.307353,0.158204,21.700001
0.15000000000000002,0.1501088,7.103255e-05,0.307377,0.158236,21.700001
0.15000000000000002,0.1501078,7.103157e-05,0.307413,0.158261,21.700001
0.15000000000000002,0.1501086,7.103163e-05,0.307256,0.158591,21.700001
0.15000000000000002,0.150107,7.103132e-05,0.307385,0.158414,21.690001
0.15000000000000002,0.1501093,7.103174e-05,0.307325,0.158381,21.700001
0.2,0.200147,9.139317e-05,0.406953,0.208067,21.700001
0.2,0.2001467,9.139279e-05,0.407034,0.207809,21.700001
0.2,0.200148,9.139344e-05,0.406925,0.207817,21.700001
0.2,0.2001477,9.139263e-05,0.406925,0.207942,21.700001
0.2,0.2001485,9.139316e-05,0.406937,0.207821,21.700001
0.2,0.2001482,9.139237e-05,0.406953,0.207934,21.690001
0.2,0.2001489,9.139316e-05,0.406969,0.207749,21.700001
0.2,0.2001478,9.139287e-05,0.407021,0.208143,21.690001
0.2,0.2001494,9.139206e-05,0.407013,0.207857,21.700001
0.2,0.2001483,9.139334e-05,0.406989,0.208099,21.690001
0.2,0.2001479,9.139317e-05,0.407021,0.208184,21.690001
0.2,0.2001483,9.139268e-05,0.406989,0.207926,21.690001
0.2,0.200147,9.139233e-05,0.406989,0.208022,21.690001
0.2,0.2001463,9.139212e-05,0.406917,0.208059,21.700001
0.2,0.2001473,9.139373e-05,0.406981,0.207753,21.700001
0.2,0.2001466,9.13938e-05,0.40705,0.207877,21.700001
0.2,0.2001468,9.139421e-05,0.406977,0.208155,21.690001
0.2,0.2001474,9.139311e-05,0.407021,0.208159,21.690001
0.2,0.2001467,9.139319e-05,0.406901,0.208111,21.700001
0.2,0.2001483,9.139427e-05,0.406893,0.208002,21.700001
0.2,0.2001477,9.139376e-05,0.407046,0.208115,21.700001
0.2,0.2001468,9.139254e-05,0.40707,0.207942,21.700001
0.2,0.2001483,9.139271e-05,0.407005,0.208039,21.700001
0.2,0.2001476,9.139251e-05,0.406997,0.20801,21.700001
0.2,0.200147,9.139304e-05,0.407042,0.207902,21.700001
0.2,0.2001473,9.139255e-05,0.406981,0.207902,21.700001
0.2,0.2001466,9.139214e-05,0.407058,0.207962,21.700001
0.2,0.2001475,9.139218e-05,0.406965,0.207894,21.700001
0.2,0.2001471,9.139263e-05,0.407013,0.208002,21.700001
0.2,0.2001468,9.13929e-05,0.406933,0.207978,21.700001
0.2,0.2001487,9.139326e-05,0.406981,0.208103,21.700001
0.2,0.2001479,9.13928e-05,0.406933,0.208224,21.700001
0.2,0.2001473,9.139296e-05,0.406977,0.208095,21.700001
0.2,0.2001479,9.139338e-05,0.40703,0.20795,21.700001
0.2,0.2001489,9.139366e-05,0.407026,0.207845,21.700001
0.2,0.2001475,9.139286e-05,0.406937,0.208127,21.700001
0.2,0.2001482,9.139356e-05,0.407009,0.207785,21.690001
0.2,0.2001481,9.139291e-05,0.407094,0.208059,21.690001
0.2,0.2001484,9.139407e-05,0.407066,0.208256,21.690001
0.2,0.200149,9.139272e-05,0.407034,0.208135,21.700001
0.2,0.2001491,9.13923e-05,0.407062,0.207934,21.690001
0.2,0.2001485,9.139224e-05,0.40705,0.207902,21.700001
0.2,0.2001496,9.139195e-05,0.407086,0.20791,21.690001
0.2,0.200149,9.139177e-05,0.406989,0.20795,21.700001
0.2,0.2001505,9.139255e-05,0.406949,0.208051,21.700001
0.2,0.2001491,9.139226e-05,0.407058,0.208119,21.700001
0.2,0.2001478,9.139285e-05,0.406949,0.207926,21.700001
0.2,0.2001498,9.139195e-05,0.407038,0.20795,21.700001
0.2,0.2001492,9.139162e-05,0.407062,0.208018,21.700001
0.2,0.2001472,9.139238e-05,0.406925,0.208067,21.700001
0.2,0.2001485,9.139239e-05,0.406953,0.207829,21.719999
0.2,0.2001489,9.139309e-05,0.406985,0.207926,21.709999
0.2,0.200149,9.139254e-05,0.406961,0.207986,21.700001
0.2,0.2001506,9.139215e-05,0.406985,0.207926,21.709999
0.2,0.2001491,9.139244e-05,0.40688,0.208159,21.700001
0.2,0.2001481,9.139287e-05,0.407017,0.20801,21.700001
0.2,0.20015,9.139196e-05,0.407066,0.208099,21.719999
0.2,0.2001497,9.139276e-05,0.407013,0.207946,21.719999
0.2,0.2001491,9.139342e-05,0.406985,0.208035,21.719999
0.2,0.2001487,9.13927e-05,0.406989,0.208095,21.709999
0.2,0.2001486,9.139293e-05,0.407005,0.208055,21.719999
0.2,0.2001496,9.139373e-05,0.406981,0.207865,21.709999
0.2,0.2001493,9.139359e-05,0.406989,0.208192,21.73
0.2,0.2001492,9.139282e-05,0.407026,0.207958,21.73
0.2,0.2001501,9.139243e-05,0.407001,0.208043,21.719999
0.2,0.2001491,9.139254e-05,0.407046,0.208002,21.73
0.2,0.2001507,9.139398e-05,0.406997,0.208115,21.73
0.2,0.2001494,9.139343e-05,0.406965,0.208115,21.73
0.2,0.2001487,9.139436e-05,0.407058,0.208047,21.74
0.2,0.2001507,9.139418e-05,0.406949,0.208063,21.74
0.2,0.2001497,9.139414e-05,0.407013,0.208018,21.74
0.2,0.2001491,9.139389e-05,0.406969,0.207773,21.74
0.2,0.2001494,9.139429e-05,0.406977,0.208067,21.73
0.2,0.2001492,9.13934e-05,0.407086,0.207906,21.74
0.2,0.2001498,9.139418e-05,0.406981,0.208059,21.75
0.2,0.2001482,9.139306e-05,0.406921,0.20797,21.75
0.2,0.2001497,9.139317e-05,0.406937,0.208127,21.75
0.2,0.2001493,9.13934e-05,0.406913,0.208051,21.74
0.2,0.200149,9.139325e-05,0.406856,0.207922,21.75
0.2,0.2001493,9.139359e-05,0.406997,0.208047,21.74
0.2,0.2001504,9.139343e-05,0.407078,0.207982,21.75
0.2,0.2001496,9.139276e-05,0.407034,0.20801,21.74
0.2,0.2001507,9.139266e-05,0.406969,0.207926,21.75
0.2,0.2001505,9.139193e-05,0.407026,0.207861,21.74
0.2,0.2001501,9.139218e-05,0.406993,0.207974,21.75
0.2,0.2001484,9.139214e-05,0.40703,0.208216,21.74
0.2,0.2001487,9.139236e-05,0.40703,0.208031,21.75
0.2,0.2001501,9.139224e-05,0.406973,0.207962,21.75
0.2,0.2001503,9.139284e-05,0.407001,0.208151,21.74
0.2,0.2001495,9.13927e-05,0.406953,0.208228,21.74
0.2,0.2001492,9.139267e-05,0.406977,0.208167,21.75
0.2,0.2001484,9.139279e-05,0.40688,0.208002,21.74
0.2,0.2001484,9.139271e-05,0.40688,0.207845,21.73
0.2,0.2001487,9.139307e-05,0.407001,0.207958,21.74
0.2,0.2001496,9.139196e-05,0.406993,0.208022,21.74
0.2,0.2001494,9.139223e-05,0.40703,0.208071,21.73
0.2,0.2001493,9.139171e-05,0.407005,0.208047,21.74
0.2,0.2001501,9.139151e-05,0.406945,0.20793,21.73
0.2,0.2001498,9.139228e-05,0.406989,0.208067,21.73
0.2,0.2001482,9.13919e-05,0.407013,0.207954,21.73
0.25,0.2500331,0.0001116492,0.506521,0.259041,21.73
0.25,0.2500318,0.0001116473,0.506509,0.25915,21.709999
0.25,0.2500329,0.0001116489,0.506444,0.258969,21.719999
0.25,0.2500329,0.0001116502,0.506517,0.258888,21.719999
0.25,0.2500325,0.0001116488,0.506561,0.258799,21.719999
0.25,0.2500311,0.0001116485,0.506529,0.259198,21.719999
0.25,0.2500315,0.0001116482,0.506465,0.259122,21.719999
0.25,0.2500315,0.0001116486,0.506525,0.259029,21.700001
0.25,0.2500314,0.0001116479,0.506497,0.259166,21.700001
0.25,0.2500328,0.0001116499,0.506593,0.259106,21.700001
0.25,0.2500322,0.0001116498,0.506509,0.259126,21.700001
0.25,0.250032,0.0001116501,0.506529,0.259247,21.700001
0.25,0.2500308,0.0001116493,0.506517,0.259021,21.719999
0.25,0.250032,0.00011165,0.506593,0.25917,21.700001
0.25,0.250032,0.0001116507,0.506501,0.259102,21.709999
0.25,0.2500336,0.0001116503,0.506545,0.259025,21.700001
0.25,0.2500335,0.0001116502,0.506489,0.259291,21.700001
0.25,0.2500336,0.0001116509,0.506521,0.259239,21.700001
0.25,0.2500327,0.0001116502,0.506533,0.259295,21.709999
0.25,0.2500337,0.0001116503,0.506541,0.25915,21.709999
0.25,0.2500335,0.0001116505,0.506457,0.258957,21.709999
0.25,0.2500338,0.0001116494,0.506565,0.258848,21.719999
0.25,0.2500315,0.0001116494,0.506489,0.259303,21.719999
0.25,0.2500326,0.0001116502,0.506404,0.259077,21.719999
0.25,0.2500335,0.0001116501,0.506448,0.259194,21.73
0.25,0.2500328,0.0001116495,0.506521,0.259476,21.719999
0.25,0.2500336,0.0001116504,0.506549,0.259178,21.719999
0.25,0.2500333,0.0001116501,0.506549,0.259323,21.73
0.25,0.2500333,0.0001116513,0.506634,0.25919,21.73
0.25,0.2500339,0.0001116502,0.506501,0.259287,21.73
0.25,0.2500333,0.0001116495,0.506549,0.258981,21.73
0.25,0.2500334,0.0001116496,0.506557,0.25921,21.73
0.25,0.2500331,0.0001116489,0.506577,0.259222,21.73
0.25,0.250033,0.0001116498,0.506505,0.259198,21.719999
0.25,0.2500327,0.0001116502,0.506565,0.259081,21.73
0.25,0.2500338,0.0001116497,0.506561,0.259251,21.73
0.25,0.2500338,0.0001116505,0.506444,0.25946,21.719999
0.25,0.2500333,0.0001116498,0.506501,0.259359,21.73
0.25,0.2500342,0.0001116496,0.506706,0.258707,21.74
0.25,0.2500322,0.0001116492,0.506529,0.25892,21.74
0.25,0.2500332,0.0001116485,0.506473,0.258719,21.73
0.25,0.2500339,0.0001116482,0.506477,0.258622,21.74
0.25,0.2500331,0.0001116488,0.506521,0.25865,21.74
0.25,0.2500331,0.0001116484,0.506585,0.258965,21.73
0.25,0.2500324,0.0001116496,0.506513,0.258852,21.74
0.25,0.2500331,0.0001116502,0.506517,0.258803,21.74
0.25,0.2500322,0.0001116491,0.506448,0.258973,21.74
0.25,0.250033,0.0001116494,0.506525,0.258771,21.73
0.25,0.2500327,0.0001116494,0.506501,0.259037,21.73
0.25,0.2500329,0.000111649,0.506682,0.258763,21.73
0.25,0.250033,0.0001116501,0.506614,0.25892,21.74
0.25,0.2500336,0.0001116497,0.50644,0.258807,21.73
0.25,0.2500338,0.0001116502,0.506545,0.259045,21.74
0.25,0.2500319,0.0001116506,0.506589,0.259073,21.74
0.25,0.2500333,0.0001116499,0.506525,0.258803,21.73
0.25,0.2500328,0.00011165,0.506593,0.258481,21.73
0.25,0.2500313,0.0001116495,0.506545,0.259327,21.74
0.25,0.250033,0.0001116501,0.506561,0.258791,21.74
0.25,0.2500325,0.0001116492,0.506614,0.258723,21.74
0.25,0.2500319,0.0001116491,0.50661,0.258739,21.74
0.25,0.2500336,0.0001116499,0.506541,0.259182,21.74
0.25,0.2500333,0.00011165,0.506533,0.25911,21.74
0.25,0.2500329,0.0001116503,0.506577,0.259033,21.74
0.25,0.2500333,0.0001116503,0.506493,0.258892,21.75
0.25,0.250032,0.0001116485,0.506501,0.25863,21.74
0.25,0.2500319,0.0001116498,0.506541,0.259162,21.74
0.25,0.2500333,0.0001116498,0.506529,0.258723,21.75
0.25,0.250034,0.000111651,0.506481,0.259166,21.75
0.25,0.250035,0.0001116513,0.506513,0.258779,21.76
0.25,0.2500342,0.0001116511,0.506565,0.259436,21.75
0.25,0.2500338,0.0001116503,0.506453,0.259267,21.76
0.25,0.2500317,0.0001116506,0.506444,0.258747,21.75
0.25,0.2500321,0.0001116506,0.506501,0.259214,21.75
0.25,0.2500333,0.0001116501,0.506509,0.258977,21.76
0.25,0.2500328,0.00011165,0.506428,0.259021,21.75
0.25,0.250032,0.0001116494,0.506517,0.259182,21.76
0.25,0.2500313,0.0001116494,0.506602,0.259073,21.76
0.25,0.2500328,0.0001116503,0.506622,0.259182,21.75
0.25,0.2500335,0.0001116504,0.50661,0.259392,21.75
0.25,0.250032,0.0001116499,0.506469,0.259243,21.75
0.25,0.2500326,0.0001116493,0.50661,0.259106,21.75
0.25,0.250031,0.00011165,0.506469,0.259206,21.75
0.25,0.2500318,0.0001116496,0.506352,0.259206,21.75
0.25,0.2500327,0.0001116498,0.506416,0.259077,21.75
0.25,0.2500333,0.0001116495,0.506545,0.259102,21.75
0.25,0.2500339,0.0001116498,0.506497,0.259033,21.76
0.25,0.2500328,0.0001116509,0.506501,0.259041,21.75
0.25,0.2500323,0.0001116505,0.506444,0.259263,21.75
0.25,0.250032,0.0001116504,0.506436,0.25917,21.76
0.25,0.2500313,0.0001116505,0.506481,0.258981,21.76
0.25,0.2500321,0.0001116495,0.506521,0.25921,21.75
0.25,0.2500317,0.0001116501,0.506573,0.259162,21.75
0.25,0.2500322,0.0001116505,0.50667,0.25913,21.76
0.25,0.2500326,0.0001116505,0.50665,0.259106,21.76
0.25,0.2500322,0.0001116513,0.506533,0.259077,21.76
0.25,0.2500328,0.0001116517,0.506448,0.259323,21.76
0.25,0.2500331,0.0001116508,0.506565,0.259081,21.76
0.25,0.2500322,0.0001116515,0.506529,0.259202,21.76
0.25,0.2500327,0.0001116508,0.506585,0.258969,21.76
0.25,0.2500341,0.0001116513,0.506448,0.259013,21.76
0.3,0.3000283,0.0001319931,0.606254,0.308364,21.76
0.3,0.3000299,0.0001319942,0.606202,0.308332,21.76
0.3,0.3000284,0.000131993,0.606254,0.30838,21.75
0.3,0.3000283,0.000131993,0.606161,0.308497,21.76
0.3,0.3000281,0.000131993,0.606182,0.30863,21.76
0.3,0.3000298,0.0001319934,0.606198,0.308235,21.77
0.3,0.3000278,0.0001319933,0.606137,0.308376,21.76
0.3,0.3000272,0.0001319928,0.606222,0.308372,21.76
0.3,0.3000273,0.0001319926,0.606226,0.308408,21.75
0.3,0.3000267,0.0001319933,0.606246,0.308473,21.76
0.3,0.3000264,0.0001319919,0.606178,0.308573,21.76
0.3,0.3000262,0.0001319921,0.606258,0.30844,21.75
0.3,0.3000272,0.0001319925,0.606242,0.30838,21.75
0.3,0.3000267,0.0001319921,0.606238,0.308545,21.76
0.3,0.3000275,0.000131993,0.606214,0.308368,21.76
0.3,0.3000295,0.0001319932,0.606218,0.308565,21.76
0.3,0.3000284,0.0001319924,0.606274,0.308606,21.76
0.3,0.3000264,0.0001319916,0.606202,0.308312,21.76
0.3,0.3000282,0.0001319928,0.606161,0.308577,21.75
