V,V_in,I_in,V_i,V_2x,T
0.3,0.3000339,0.000131569,0.607483,0.308811,31.110001
0.3,0.3000335,0.0001315682,0.607499,0.308726,31.110001
0.3,0.3000339,0.0001315678,0.607575,0.30898,31.120001
0.3,0.3000338,0.0001315686,0.607491,0.308759,31.139999
0.3,0.3000334,0.0001315673,0.607467,0.308831,31.139999
0.3,0.3000324,0.0001315666,0.607507,0.308722,31.15
0.3,0.3000315,0.0001315659,0.607571,0.308706,31.17
0.3,0.3000316,0.0001315651,0.607652,0.308859,31.18
0.3,0.3000313,0.0001315661,0.607495,0.308573,31.190001
0.3,0.300031,0.0001315646,0.607467,0.308839,31.219999
0.3,0.300032,0.0001315639,0.607563,0.308795,31.219999
0.3,0.3000306,0.0001315637,0.607608,0.308795,31.24
0.3,0.3000322,0.0001315628,0.607442,0.308706,31.25
0.3,0.300031,0.0001315624,0.607519,0.30865,31.27
0.3,0.3000313,0.0001315625,0.607567,0.308734,31.280001
0.3,0.3000313,0.0001315621,0.607592,0.30865,31.290001
0.3,0.3000312,0.0001315616,0.607604,0.308759,31.32
0.3,0.3000304,0.0001315608,0.607451,0.308718,31.33
0.3,0.3000314,0.0001315609,0.607495,0.30873,31.35
0.3,0.3000321,0.0001315618,0.607612,0.308743,31.370001
0.3,0.3000306,0.00013156,0.607507,0.308867,31.370001
0.3,0.3000323,0.0001315617,0.607479,0.308799,31.370001
0.3,0.3000306,0.0001315612,0.607491,0.308819,31.389999
0.3,0.3000303,0.0001315621,0.607447,0.308799,31.41
0.3,0.3000322,0.0001315625,0.607579,0.308747,31.4
0.3,0.3000311,0.0001315632,0.60743,0.308698,31.43
0.3,0.3000312,0.0001315633,0.607471,0.308799,31.43
0.3,0.3000304,0.0001315626,0.607523,0.30867,31.43
0.3,0.3000299,0.0001315626,0.607459,0.308718,31.450001
0.3,0.30003,0.0001315624,0.607523,0.308726,31.48
0.3,0.3000311,0.0001315641,0.607491,0.308859,31.48
0.3,0.3000318,0.0001315642,0.607628,0.30867,31.48
0.3,0.3000313,0.0001315633,0.6076,0.308815,31.5
0.3,0.3000312,0.0001315629,0.607442,0.308763,31.5
0.3,0.3000297,0.0001315623,0.607491,0.308847,31.51
0.3,0.3000307,0.0001315629,0.607459,0.308944,31.51
0.3,0.3000321,0.0001315633,0.607527,0.308638,31.51
0.3,0.3000314,0.0001315632,0.607503,0.30894,31.52
0.3,0.3000325,0.000131562,0.607547,0.30869,31.52
0.3,0.3000338,0.0001315616,0.607608,0.308517,31.52
0.3,0.3000325,0.0001315609,0.607579,0.308638,31.51
0.3,0.3000315,0.0001315598,0.607604,0.308888,31.51
0.3,0.3000316,0.0001315598,0.607527,0.308771,31.49
0.3,0.300032,0.0001315601,0.607531,0.30873,31.49
0.3,0.3000324,0.0001315604,0.60768,0.308722,31.49
0.3,0.3000318,0.0001315599,0.607491,0.308996,31.5
0.3,0.3000318,0.0001315585,0.607608,0.308751,31.52
0.3,0.300032,0.0001315588,0.607422,0.308706,31.5
0.3,0.3000327,0.000131559,0.60739,0.308747,31.51
0.3,0.3000311,0.0001315585,0.607563,0.308799,31.51
0.3,0.3000309,0.0001315579,0.607507,0.308658,31.52
0.3,0.3000328,0.000131557,0.607543,0.308702,31.549999
0.3,0.3000309,0.0001315587,0.607487,0.308622,31.559999
0.3,0.3000314,0.0001315581,0.607398,0.308835,31.57
0.3,0.3000311,0.000131558,0.607442,0.308666,31.57
0.3,0.3000311,0.0001315572,0.607523,0.308678,31.58
0.3,0.3000322,0.0001315569,0.607547,0.30861,31.59
0.3,0.3000315,0.0001315567,0.607422,0.308823,31.59
0.3,0.3000331,0.0001315557,0.60741,0.308819,31.6
0.3,0.3000317,0.0001315563,0.607491,0.308799,31.610001
0.3,0.300033,0.0001315561,0.607571,0.308871,31.610001
0.3,0.3000308,0.0001315556,0.607628,0.308916,31.620001
0.3,0.3000321,0.0001315557,0.607555,0.308843,31.629999
0.3,0.3000326,0.0001315544,0.607588,0.308622,31.639999
0.3,0.3000332,0.0001315545,0.607442,0.308855,31.639999
0.3,0.3000318,0.0001315546,0.607495,0.308815,31.639999
0.3,0.3000316,0.000131554,0.607442,0.308739,31.65
0.3,0.3000314,0.0001315533,0.60741,0.308819,31.65
0.3,0.3000309,0.0001315534,0.607511,0.30867,31.66
0.3,0.3000306,0.0001315533,0.607571,0.308779,31.67
0.3,0.3000314,0.0001315524,0.607495,0.308928,31.68
0.3,0.3000324,0.0001315523,0.607527,0.308771,31.690001
0.3,0.3000319,0.0001315521,0.607455,0.308863,31.690001
0.3,0.3000325,0.0001315517,0.607523,0.308912,31.700001
0.3,0.300033,0.0001315519,0.607608,0.308718,31.719999
0.3,0.3000349,0.0001315529,0.607519,0.30869,31.73
0.3,0.3000346,0.0001315525,0.607495,0.308747,31.719999
0.3,0.3000343,0.0001315524,0.607571,0.308662,31.74
0.3,0.3000336,0.0001315517,0.607459,0.308702,31.74
0.3,0.3000326,0.0001315528,0.607579,0.308843,31.75
0.3,0.3000335,0.0001315512,0.607438,0.308739,31.75
0.3,0.3000338,0.0001315513,0.607632,0.308654,31.75
0.3,0.3000347,0.0001315495,0.607438,0.308726,31.780001
0.35,0.3499724,0.0001518676,0.707075,0.359326,31.790001
0.35,0.349971,0.0001518652,0.707135,0.359286,31.780001
0.35,0.349971,0.0001518656,0.707196,0.359443,31.77
0.35,0.3499727,0.0001518658,0.70718,0.359656,31.790001
0.35,0.3499717,0.0001518648,0.707087,0.359403,31.790001
0.35,0.3499709,0.0001518647,0.707139,0.359399,31.799999
0.35,0.3499737,0.000151865,0.707184,0.359133,31.799999
0.35,0.3499732,0.0001518647,0.707208,0.359286,31.799999
0.35,0.3499714,0.0001518631,0.70724,0.359866,31.809999
0.35,0.3499699,0.0001518635,0.707107,0.359568,31.82
0.35,0.3499718,0.0001518652,0.707099,0.359842,31.83
0.35,0.3499725,0.0001518627,0.707051,0.359431,31.84
0.35,0.349971,0.0001518636,0.707164,0.359636,31.860001
0.35,0.3499705,0.0001518617,0.7072,0.359544,31.870001
0.35,0.3499705,0.0001518628,0.707079,0.359568,31.879999
0.35,0.3499695,0.000151863,0.707111,0.359894,31.889999
0.35,0.3499702,0.0001518622,0.70716,0.359616,31.889999
0.35,0.3499697,0.0001518602,0.707127,0.359455,31.92
0.35,0.3499703,0.0001518603,0.707204,0.359685,31.93
0.35,0.3499699,0.0001518606,0.707192,0.359749,31.950001
0.35,0.3499696,0.0001518596,0.707107,0.359423,31.959999
0.35,0.3499697,0.00015186,0.707135,0.359584,31.969999
0.35,0.3499713,0.0001518608,0.707292,0.359793,32.0
0.35,0.3499703,0.0001518605,0.707168,0.35993,32.009998
0.35,0.3499702,0.00015186,0.707143,0.359693,32.029999
0.35,0.3499713,0.0001518592,0.70716,0.359701,32.040001
0.35,0.3499711,0.0001518576,0.707147,0.359834,32.040001
0.35,0.3499704,0.0001518572,0.707055,0.359918,32.060001
0.35,0.3499715,0.0001518573,0.707196,0.359596,32.080002
0.35,0.3499723,0.0001518578,0.707232,0.359266,32.099998
0.35,0.3499723,0.0001518578,0.707196,0.359507,32.110001
0.35,0.3499709,0.0001518563,0.707059,0.359713,32.130001
0.35,0.3499699,0.0001518561,0.707164,0.359419,32.139999
0.35,0.3499695,0.0001518552,0.707099,0.359455,32.16
0.35,0.3499704,0.0001518555,0.707143,0.359536,32.169998
0.35,0.3499708,0.0001518566,0.707119,0.359697,32.189999
0.35,0.349972,0.0001518564,0.707091,0.359483,32.200001
0.35,0.3499719,0.000151855,0.707123,0.359467,32.200001
0.35,0.3499716,0.0001518541,0.70722,0.359673,32.209999
0.35,0.3499719,0.0001518535,0.707095,0.359721,32.220001
0.35,0.3499707,0.000151853,0.707071,0.3596,32.23
0.35,0.3499708,0.000151853,0.707184,0.359495,32.240002
0.35,0.3499693,0.0001518523,0.707091,0.359455,32.259998
0.35,0.3499704,0.0001518516,0.707083,0.35962,32.259998
0.35,0.3499705,0.0001518514,0.707216,0.359475,32.290001
0.35,0.3499708,0.0001518521,0.707139,0.359705,32.299999
0.35,0.3499688,0.0001518528,0.707139,0.359697,32.310001
0.35,0.3499694,0.0001518527,0.707107,0.359366,32.32
0.35,0.3499699,0.0001518515,0.707079,0.359765,32.32
0.35,0.3499694,0.0001518506,0.707131,0.359681,32.330002
0.35,0.3499683,0.0001518489,0.707095,0.359584,32.349998
0.35,0.3499683,0.0001518483,0.707063,0.359697,32.349998
0.35,0.3499697,0.0001518477,0.707264,0.359447,32.380001
0.35,0.3499683,0.0001518477,0.707075,0.359515,32.389999
0.35,0.3499688,0.0001518466,0.707131,0.359681,32.389999
0.35,0.3499699,0.0001518464,0.707127,0.359685,32.400002
0.35,0.34997,0.000151846,0.707103,0.359439,32.41
0.35,0.3499695,0.0001518458,0.707135,0.359709,32.419998
0.35,0.3499708,0.0001518452,0.707248,0.359656,32.43
0.35,0.3499688,0.0001518445,0.707091,0.359419,32.450001
0.35,0.3499688,0.0001518448,0.707192,0.359636,32.439999
0.35,0.3499691,0.0001518453,0.707151,0.359544,32.439999
0.35,0.3499687,0.0001518442,0.707135,0.35935,32.450001
0.35,0.3499709,0.0001518451,0.707115,0.359656,32.470001
0.35,0.3499703,0.0001518444,0.707123,0.359717,32.48
0.35,0.34997,0.0001518442,0.707115,0.359455,32.48
0.35,0.3499693,0.0001518433,0.70724,0.359661,32.490002
0.35,0.3499696,0.000151843,0.707087,0.359503,32.5
0.35,0.3499695,0.0001518427,0.707091,0.359604,32.5
0.35,0.3499689,0.000151841,0.707083,0.359403,32.509998
0.35,0.3499691,0.0001518413,0.707075,0.359608,32.529999
0.35,0.349969,0.0001518402,0.707019,0.359648,32.52
0.35,0.3499691,0.00015184,0.707232,0.35931,32.540001
0.35,0.3499694,0.0001518405,0.707151,0.359399,32.549999
0.35,0.3499691,0.0001518403,0.707075,0.35956,32.549999
0.35,0.34997,0.0001518416,0.707176,0.359427,32.57
0.35,0.3499692,0.0001518404,0.707184,0.359588,32.580002
0.35,0.3499695,0.0001518393,0.707232,0.359278,32.599998
0.35,0.3499694,0.0001518394,0.707164,0.359274,32.59
0.35,0.3499698,0.0001518399,0.707119,0.359753,32.619999
0.35,0.3499686,0.0001518401,0.707196,0.359366,32.630001
0.35,0.3499689,0.0001518398,0.707184,0.359644,32.639999
0.35,0.34997,0.0001518402,0.707143,0.359403,32.639999
0.35,0.3499705,0.0001518397,0.707143,0.359205,32.66
0.35,0.3499705,0.0001518395,0.707184,0.359548,32.669998
0.35,0.3499702,0.0001518396,0.707256,0.359681,32.68
0.35,0.3499717,0.0001518402,0.707059,0.359483,32.689999
0.35,0.3499717,0.0001518398,0.707095,0.359395,32.709999
0.35,0.3499711,0.0001518391,0.707091,0.359878,32.709999
0.35,0.3499722,0.0001518388,0.707103,0.35964,32.73
0.35,0.3499719,0.0001518374,0.707099,0.359709,32.73
0.35,0.3499717,0.0001518377,0.707248,0.359793,32.740002
0.35,0.3499708,0.000151837,0.707075,0.359443,32.759998
0.35,0.3499715,0.0001518367,0.707143,0.359797,32.759998
0.35,0.3499706,0.0001518357,0.707079,0.359338,32.77
0.35,0.3499726,0.0001518369,0.707135,0.359564,32.790001
0.35,0.3499706,0.0001518365,0.70722,0.359487,32.810001
0.35,0.3499717,0.0001518364,0.707184,0.359391,32.82
0.35,0.3499712,0.0001518378,0.707131,0.359511,32.830002
0.35,0.3499725,0.0001518369,0.707184,0.359435,32.82
0.39999999999999997,0.3999529,0.0001721718,0.807203,0.409535,32.82
0.39999999999999997,0.3999521,0.0001721699,0.807195,0.409418,32.830002
0.39999999999999997,0.3999509,0.0001721698,0.807066,0.409531,32.830002
0.39999999999999997,0.3999507,0.00017217,0.807159,0.409499,32.84
0.39999999999999997,0.3999521,0.0001721701,0.80713,0.409519,32.849998
0.39999999999999997,0.3999517,0.0001721704,0.807243,0.409644,32.849998
0.39999999999999997,0.3999515,0.0001721709,0.80713,0.409684,32.860001
0.39999999999999997,0.3999537,0.0001721712,0.807219,0.409588,32.849998
0.39999999999999997,0.3999512,0.0001721701,0.807094,0.409588,32.849998
0.39999999999999997,0.3999531,0.0001721701,0.80705,0.409551,32.849998
0.39999999999999997,0.3999522,0.0001721691,0.807134,0.409406,32.849998
0.39999999999999997,0.399953,0.0001721683,0.80713,0.409688,32.849998
0.39999999999999997,0.3999529,0.0001721685,0.807126,0.409543,32.849998
0.39999999999999997,0.3999525,0.000172167,0.807098,0.409438,32.849998
0.39999999999999997,0.3999533,0.000172167,0.807207,0.409422,32.849998
0.39999999999999997,0.3999507,0.0001721656,0.806973,0.409374,32.860001
0.39999999999999997,0.3999515,0.0001721642,0.807038,0.409297,32.869999
0.39999999999999997,0.3999518,0.0001721649,0.807159,0.40939,32.860001
0.39999999999999997,0.3999523,0.0001721634,0.807034,0.409487,32.880001
0.39999999999999997,0.3999526,0.0001721645,0.807211,0.409406,32.889999
0.39999999999999997,0.3999521,0.0001721647,0.807086,0.409519,32.889999
0.39999999999999997,0.3999526,0.000172165,0.807086,0.409467,32.900002
0.39999999999999997,0.3999525,0.0001721652,0.807082,0.409503,32.919998
0.39999999999999997,0.399954,0.0001721647,0.807126,0.409688,32.93
0.39999999999999997,0.3999528,0.0001721641,0.80707,0.409483,32.939999
0.39999999999999997,0.3999523,0.0001721644,0.807183,0.409442,32.939999
0.39999999999999997,0.3999511,0.0001721637,0.80709,0.409664,32.959999
0.39999999999999997,0.3999517,0.000172164,0.80713,0.409547,32.959999
0.39999999999999997,0.3999534,0.0001721638,0.807203,0.40962,32.970001
0.39999999999999997,0.399955,0.0001721639,0.807038,0.409539,32.990002
0.39999999999999997,0.3999534,0.0001721651,0.807138,0.409475,32.990002
0.39999999999999997,0.3999532,0.0001721631,0.807038,0.409716,32.990002
0.39999999999999997,0.3999536,0.0001721625,0.807207,0.409559,33.0
0.39999999999999997,0.3999536,0.0001721631,0.807074,0.409442,33.009998
0.39999999999999997,0.3999526,0.0001721626,0.807094,0.409737,33.029999
0.39999999999999997,0.3999528,0.0001721624,0.807001,0.409592,33.040001
0.39999999999999997,0.399952,0.000172162,0.80711,0.409612,33.040001
0.39999999999999997,0.3999534,0.0001721596,0.807034,0.409624,33.049999
0.39999999999999997,0.3999517,0.0001721608,0.807207,0.409628,33.060001
0.39999999999999997,0.399951,0.0001721617,0.807094,0.409571,33.07
0.39999999999999997,0.3999511,0.0001721628,0.807005,0.409547,33.09
0.39999999999999997,0.3999505,0.0001721625,0.807138,0.409402,33.110001
0.39999999999999997,0.3999502,0.0001721611,0.807066,0.409563,33.110001
0.39999999999999997,0.3999502,0.0001721605,0.807082,0.409668,33.119999
0.39999999999999997,0.3999495,0.0001721611,0.807086,0.409467,33.119999
0.39999999999999997,0.3999487,0.0001721594,0.807114,0.409555,33.139999
0.39999999999999997,0.3999508,0.0001721593,0.80701,0.409434,33.150002
0.39999999999999997,0.3999484,0.0001721593,0.807122,0.409447,33.169998
0.39999999999999997,0.3999502,0.0001721578,0.807022,0.409555,33.18
0.39999999999999997,0.3999502,0.0001721578,0.807122,0.409362,33.189999
0.39999999999999997,0.3999508,0.0001721579,0.807199,0.40935,33.18
0.39999999999999997,0.3999513,0.0001721584,0.807038,0.409426,33.189999
0.39999999999999997,0.399952,0.000172158,0.807066,0.409592,33.200001
0.39999999999999997,0.3999507,0.0001721568,0.807014,0.409676,33.209999
0.39999999999999997,0.3999507,0.0001721573,0.807118,0.409616,33.220001
0.39999999999999997,0.3999519,0.0001721576,0.807058,0.409491,33.220001
0.39999999999999997,0.3999504,0.0001721571,0.806957,0.409684,33.240002
0.39999999999999997,0.3999523,0.0001721569,0.807175,0.409628,33.25
0.39999999999999997,0.3999511,0.0001721562,0.807074,0.40962,33.25
0.39999999999999997,0.3999518,0.0001721565,0.80701,0.409463,33.25
0.39999999999999997,0.3999517,0.000172157,0.807183,0.409491,33.259998
0.39999999999999997,0.399952,0.0001721561,0.807086,0.409495,33.27
0.39999999999999997,0.3999513,0.0001721565,0.807126,0.409559,33.259998
0.39999999999999997,0.3999517,0.0001721557,0.807134,0.409737,33.279999
0.39999999999999997,0.3999512,0.0001721559,0.80705,0.409644,33.279999
0.39999999999999997,0.3999515,0.0001721559,0.807098,0.409616,33.27
0.39999999999999997,0.3999521,0.0001721533,0.807151,0.409535,33.290001
0.39999999999999997,0.3999539,0.0001721529,0.807134,0.40966,33.290001
0.39999999999999997,0.3999527,0.0001721532,0.807082,0.409475,33.279999
0.39999999999999997,0.3999529,0.0001721523,0.806921,0.409447,33.27
0.39999999999999997,0.3999508,0.0001721521,0.807046,0.409632,33.279999
0.39999999999999997,0.3999518,0.0001721509,0.807094,0.409459,33.27
0.39999999999999997,0.3999516,0.0001721513,0.807074,0.409543,33.240002
0.39999999999999997,0.3999509,0.0001721498,0.807163,0.40968,33.23
0.39999999999999997,0.3999501,0.0001721503,0.807058,0.409535,33.220001
0.39999999999999997,0.3999501,0.0001721506,0.807094,0.409676,33.209999
0.39999999999999997,0.3999507,0.0001721507,0.806989,0.409495,33.200001
0.39999999999999997,0.3999498,0.0001721507,0.807211,0.409495,33.189999
0.39999999999999997,0.3999495,0.0001721523,0.807146,0.409418,33.189999
0.39999999999999997,0.3999503,0.0001721525,0.807102,0.409515,33.189999
0.39999999999999997,0.3999513,0.000172153,0.807094,0.409559,33.189999
0.39999999999999997,0.399952,0.0001721525,0.80705,0.409422,33.189999
0.39999999999999997,0.3999523,0.0001721522,0.807199,0.409447,33.18
0.39999999999999997,0.3999532,0.0001721506,0.807066,0.409503,33.189999
0.39999999999999997,0.399952,0.0001721515,0.807014,0.40939,33.189999
0.39999999999999997,0.3999516,0.0001721503,0.807014,0.409414,33.200001
0.39999999999999997,0.3999523,0.0001721511,0.806993,0.409471,33.200001
0.39999999999999997,0.399952,0.0001721512,0.806989,0.409688,33.209999
0.39999999999999997,0.3999525,0.0001721497,0.807106,0.409531,33.209999
0.39999999999999997,0.3999524,0.0001721488,0.807026,0.409773,33.220001
0.39999999999999997,0.3999519,0.0001721495,0.807062,0.409644,33.209999
0.39999999999999997,0.399951,0.0001721487,0.807038,0.409648,33.23
0.39999999999999997,0.3999519,0.0001721505,0.807102,0.409491,33.23
0.39999999999999997,0.3999528,0.0001721494,0.807058,0.409567,33.23
0.39999999999999997,0.399952,0.0001721505,0.807118,0.409551,33.25
0.39999999999999997,0.3999513,0.0001721499,0.807114,0.409547,33.25
0.39999999999999997,0.3999523,0.0001721502,0.807018,0.409551,33.27
0.39999999999999997,0.3999534,0.0001721505,0.807102,0.409644,33.27
0.39999999999999997,0.3999528,0.0001721497,0.807062,0.409507,33.27
0.39999999999999997,0.3999523,0.0001721489,0.807199,0.409499,33.279999
0.44999999999999996,0.4499992,0.0001925101,0.90698,0.460425,33.279999
0.44999999999999996,0.4499997,0.0001925097,0.906992,0.460473,33.27
0.44999999999999996,0.4499994,0.0001925093,0.907033,0.460364,33.290001
0.44999999999999996,0.4499991,0.0001925091,0.907,0.460364,33.279999
0.44999999999999996,0.4500012,0.0001925085,0.907029,0.460477,33.27
0.44999999999999996,0.4500001,0.0001925086,0.906996,0.460292,33.279999
0.44999999999999996,0.45,0.0001925096,0.906924,0.460558,33.27
0.44999999999999996,0.4499995,0.0001925099,0.907013,0.460473,33.259998
0.44999999999999996,0.4500001,0.0001925096,0.906904,0.46053,33.27
0.44999999999999996,0.4500018,0.0001925084,0.907077,0.460566,33.279999
0.44999999999999996,0.4500018,0.0001925098,0.907061,0.460602,33.27
0.44999999999999996,0.4500003,0.0001925097,0.907057,0.460401,33.27
0.44999999999999996,0.4499994,0.00019251,0.906988,0.460344,33.27
0.44999999999999996,0.4499989,0.0001925106,0.907,0.460308,33.27
0.44999999999999996,0.4499999,0.0001925107,0.907,0.46051,33.27
0.44999999999999996,0.4499993,0.0001925112,0.906984,0.460429,33.279999
0.44999999999999996,0.4499993,0.0001925107,0.907057,0.460723,33.279999
0.44999999999999996,0.4500006,0.0001925117,0.907081,0.460723,33.279999
0.44999999999999996,0.4500003,0.0001925106,0.906948,0.460457,33.279999
0.44999999999999996,0.449999,0.0001925106,0.906956,0.460457,33.27
0.44999999999999996,0.4499991,0.000192509,0.906932,0.460514,33.290001
0.44999999999999996,0.4499969,0.0001925093,0.906932,0.460775,33.279999
0.44999999999999996,0.4499981,0.0001925079,0.907025,0.460292,33.279999
0.44999999999999996,0.4499975,0.0001925076,0.906948,0.460207,33.290001
0.44999999999999996,0.4499978,0.0001925095,0.907013,0.460304,33.299999
0.44999999999999996,0.4499969,0.000192509,0.906936,0.460493,33.279999
0.44999999999999996,0.4499965,0.0001925087,0.907017,0.460505,33.279999
0.44999999999999996,0.4499969,0.0001925089,0.907085,0.460356,33.27
0.44999999999999996,0.4499963,0.0001925089,0.906988,0.460373,33.27
0.44999999999999996,0.4499984,0.0001925091,0.907093,0.460119,33.259998
0.44999999999999996,0.4499989,0.0001925079,0.906924,0.460731,33.25
0.44999999999999996,0.4499989,0.0001925075,0.906904,0.460614,33.25
0.44999999999999996,0.4499975,0.000192508,0.907049,0.460373,33.220001
0.44999999999999996,0.4499971,0.000192508,0.907105,0.460445,33.220001
0.44999999999999996,0.4499974,0.0001925078,0.907037,0.460534,33.220001
0.44999999999999996,0.4499977,0.0001925074,0.907137,0.460489,33.209999
0.44999999999999996,0.4499984,0.0001925084,0.90696,0.460417,33.209999
0.44999999999999996,0.4499991,0.0001925077,0.907065,0.460538,33.200001
0.44999999999999996,0.4499988,0.0001925081,0.907077,0.460582,33.209999
0.44999999999999996,0.4499991,0.000192508,0.907009,0.460703,33.209999
0.44999999999999996,0.4499981,0.0001925085,0.907013,0.460356,33.200001
0.44999999999999996,0.4499995,0.0001925071,0.907145,0.460276,33.18
0.44999999999999996,0.4499989,0.0001925064,0.906996,0.460449,33.150002
0.44999999999999996,0.4499973,0.0001925061,0.90694,0.46061,33.139999
0.44999999999999996,0.4499983,0.0001925055,0.907049,0.460373,33.130001
0.44999999999999996,0.4499975,0.0001925057,0.907041,0.46063,33.130001
0.44999999999999996,0.4499997,0.0001925063,0.907041,0.460493,33.110001
0.44999999999999996,0.4499982,0.0001925055,0.906988,0.460409,33.110001
0.44999999999999996,0.4499983,0.0001925057,0.906944,0.460377,33.099998
0.44999999999999996,0.4499977,0.0001925044,0.907089,0.460445,33.110001
0.44999999999999996,0.4499974,0.0001925054,0.907041,0.460622,33.099998
0.44999999999999996,0.4499973,0.0001925056,0.906968,0.460469,33.110001
0.44999999999999996,0.4499977,0.000192505,0.907089,0.460336,33.099998
0.44999999999999996,0.4499978,0.0001925056,0.906944,0.460417,33.09
0.44999999999999996,0.4499975,0.0001925051,0.907097,0.46032,33.080002
0.44999999999999996,0.4499994,0.0001925064,0.906936,0.460606,33.049999
0.44999999999999996,0.4499997,0.0001925049,0.90692,0.460417,33.060001
0.44999999999999996,0.4500001,0.0001925049,0.906964,0.460465,33.049999
0.44999999999999996,0.4499992,0.0001925047,0.906984,0.460505,33.029999
0.44999999999999996,0.4499987,0.0001925038,0.906984,0.460308,33.029999
0.44999999999999996,0.4499983,0.0001925036,0.907049,0.460598,33.029999
0.44999999999999996,0.449999,0.0001925038,0.906952,0.460348,33.02
0.44999999999999996,0.4500002,0.0001925038,0.907029,0.460332,33.040001
0.44999999999999996,0.4499998,0.0001925031,0.907089,0.460473,33.029999
0.44999999999999996,0.4499991,0.0001925031,0.90698,0.460381,33.029999
0.44999999999999996,0.4499987,0.0001925039,0.907033,0.460546,33.009998
0.44999999999999996,0.4499982,0.0001925033,0.907005,0.460497,33.029999
0.44999999999999996,0.4500011,0.0001925046,0.907049,0.460437,33.009998
0.44999999999999996,0.4500002,0.0001925044,0.906944,0.460514,33.0
0.44999999999999996,0.4500003,0.0001925047,0.906968,0.460409,32.970001
0.44999999999999996,0.4500004,0.0001925032,0.906916,0.460816,32.970001
0.44999999999999996,0.4499996,0.0001925047,0.907081,0.460373,32.970001
0.44999999999999996,0.4499998,0.0001925047,0.907053,0.460465,32.959999
0.44999999999999996,0.449999,0.0001925045,0.907005,0.460405,32.959999
0.44999999999999996,0.4499998,0.0001925041,0.907049,0.460562,32.950001
0.44999999999999996,0.4499996,0.0001925033,0.906908,0.460288,32.950001
0.44999999999999996,0.4499994,0.0001925033,0.907097,0.460558,32.950001
0.44999999999999996,0.4499991,0.0001925036,0.906996,0.460477,32.950001
0.44999999999999996,0.4499983,0.000192504,0.907073,0.460497,32.939999
0.44999999999999996,0.4499983,0.000192504,0.906912,0.460634,32.939999
0.44999999999999996,0.45,0.0001925042,0.906928,0.460497,32.939999
0.44999999999999996,0.449998,0.0001925041,0.906968,0.460554,32.950001
0.44999999999999996,0.4499967,0.0001925024,0.907065,0.460256,32.939999
0.44999999999999996,0.449997,0.0001925022,0.906936,0.460542,32.919998
0.44999999999999996,0.4499975,0.000192503,0.906984,0.460469,32.919998
0.44999999999999996,0.4499978,0.0001925024,0.907017,0.460542,32.91
0.44999999999999996,0.4499989,0.0001925018,0.906924,0.460518,32.900002
0.44999999999999996,0.4500001,0.0001925025,0.907009,0.460248,32.889999
0.44999999999999996,0.4499997,0.0001925022,0.906928,0.46061,32.880001
0.44999999999999996,0.4500008,0.0001925025,0.907041,0.460461,32.869999
0.44999999999999996,0.45,0.0001925034,0.907065,0.460377,32.860001
0.44999999999999996,0.4499986,0.0001925034,0.906996,0.460167,32.849998
0.44999999999999996,0.4500004,0.0001925043,0.906916,0.460393,32.84
0.44999999999999996,0.4500017,0.0001925036,0.907089,0.460296,32.830002
0.44999999999999996,0.4500009,0.0001925049,0.90696,0.460505,32.830002
0.44999999999999996,0.4500012,0.0001925043,0.906976,0.46051,32.82
0.44999999999999996,0.4500014,0.0001925041,0.907057,0.460465,32.799999
0.44999999999999996,0.4500013,0.0001925057,0.906996,0.460759,32.779999
0.44999999999999996,0.4500008,0.0001925074,0.907005,0.460461,32.77
0.44999999999999996,0.4500012,0.000192507,0.907053,0.460328,32.75
0.49999999999999994,0.5000398,0.0002128654,1.006863,0.510324,32.73
0.49999999999999994,0.5000407,0.0002128655,1.006826,0.510352,32.709999
0.49999999999999994,0.5000392,0.0002128661,1.006766,0.510368,32.700001
0.49999999999999994,0.5000391,0.0002128676,1.00685,0.510453,32.68
0.49999999999999994,0.5000405,0.0002128685,1.006939,0.510396,32.669998
0.49999999999999994,0.5000396,0.0002128691,1.006822,0.510553,32.669998
0.49999999999999994,0.5000409,0.0002128703,1.006842,0.510324,32.639999
0.49999999999999994,0.5000392,0.0002128696,1.006854,0.510368,32.630001
0.49999999999999994,0.5000398,0.00021287,1.006822,0.510287,32.610001
0.49999999999999994,0.5000414,0.0002128693,1.006859,0.510344,32.59
0.49999999999999994,0.5000409,0.0002128692,1.006758,0.510296,32.57
0.49999999999999994,0.5000398,0.0002128691,1.006951,0.510461,32.560001
0.49999999999999994,0.5000399,0.0002128705,1.006842,0.510396,32.549999
0.49999999999999994,0.5000399,0.0002128693,1.00681,0.510259,32.540001
0.49999999999999994,0.5000395,0.0002128709,1.006931,0.510344,32.52
0.49999999999999994,0.5000398,0.0002128712,1.006935,0.510328,32.5
0.49999999999999994,0.5000392,0.0002128731,1.006991,0.510219,32.490002
0.49999999999999994,0.5000401,0.0002128734,1.006947,0.510469,32.48
0.49999999999999994,0.5000391,0.0002128741,1.006766,0.510372,32.470001
0.49999999999999994,0.5000403,0.0002128738,1.006939,0.510368,32.470001
0.49999999999999994,0.5000411,0.0002128745,1.006842,0.510235,32.459999
0.49999999999999994,0.5000401,0.0002128755,1.006762,0.510461,32.450001
0.49999999999999994,0.5000402,0.0002128759,1.006754,0.510424,32.450001
0.49999999999999994,0.5000409,0.0002128763,1.006814,0.510441,32.419998
0.49999999999999994,0.500041,0.0002128767,1.006871,0.510364,32.400002
